customer_id,total_transactions,purchase_count,days_as_customer,days_since_last_purchase,total_spent
CUST-ACT-00580,36,36,211,98,62482.19
CUST-ACT-00581,143,143,523,171,25036.48
CUST-ACT-00582,54,54,784,164,23711.47
CUST-ACT-00583,48,48,592,63,73939.05
CUST-ACT-00584,9,9,921,16,41194.5
CUST-ACT-00585,53,53,236,18,68374.56
CUST-ACT-00586,146,146,372,124,56595.26
CUST-ACT-00587,87,87,990,61,30457.96
CUST-ACT-00588,67,67,834,78,36643.4
CUST-ACT-00589,71,71,473,7,32039.07
CUST-ACT-00590,96,96,751,68,47295.49
CUST-ACT-00591,10,10,639,141,2717.44
CUST-ACT-00592,147,147,502,54,21935.86
CUST-ACT-00593,25,25,504,37,72023.99
CUST-ACT-00594,31,31,637,115,51921.01
CUST-ACT-00595,21,21,772,146,31219.14
CUST-ACT-00596,49,49,846,89,27940.49
CUST-ACT-00597,77,77,680,9,32216.29
CUST-ACT-00598,115,115,506,18,16249.87
CUST-ACT-00599,75,75,296,58,42893.74
CUST-ACT-00600,80,80,548,33,71100.74
CUST-ACT-00601,85,85,405,94,27703.17
CUST-ACT-00602,141,141,612,61,50227.83
CUST-ACT-00603,97,97,960,3,15476.89
CUST-ACT-00604,111,111,53,46,42236.72
CUST-ACT-00605,44,44,175,116,5247.69
CUST-ACT-00606,146,146,226,8,1239.35
CUST-ACT-00607,64,64,746,32,56766.61
CUST-ACT-00608,12,12,832,152,6915.06
CUST-ACT-00609,63,63,835,14,7972.93
CUST-ACT-00610,115,115,841,138,66193.89
CUST-ACT-00611,77,77,190,173,73318.47
CUST-ACT-00612,115,115,775,101,7278.4
CUST-ACT-00613,53,53,662,48,74307.46
CUST-ACT-00614,90,90,953,59,58443.63
CUST-ACT-00615,66,66,244,100,63104.18
CUST-ACT-00616,74,74,828,112,38549.6
CUST-ACT-00617,140,140,189,137,25978.54
CUST-ACT-00618,100,100,160,142,68210.72
CUST-ACT-00619,37,37,495,11,74002.83
CUST-ACT-00620,29,29,581,90,45391.62
CUST-ACT-00621,30,30,139,49,29300.28
CUST-ACT-00622,104,104,162,84,56812.83
CUST-ACT-00623,24,24,210,71,48973.5
CUST-ACT-00624,100,100,843,5,73322.55
CUST-ACT-00625,78,78,350,164,26029.94
CUST-ACT-00626,138,138,158,129,53186.48
CUST-ACT-00627,38,38,678,29,74901.41
CUST-ACT-00628,85,85,158,43,55163.54
CUST-ACT-00629,86,86,901,147,29027.42
CUST-ACT-00630,46,46,124,59,52352.7
CUST-ACT-00631,138,138,260,28,30868.38
CUST-ACT-00632,76,76,661,94,72880.31
CUST-ACT-00633,63,63,213,178,73769.92
CUST-ACT-00634,71,71,262,129,17543.85
CUST-ACT-00635,34,34,538,41,24961.67
CUST-ACT-00636,104,104,116,146,23864.6
CUST-ACT-00637,37,37,777,47,74892.64
CUST-ACT-00638,80,80,916,4,32780.24
CUST-ACT-00639,73,73,46,4,43089.69
CUST-ACT-00640,115,115,544,141,59479.77
CUST-ACT-00641,132,132,753,25,50273.47
CUST-ACT-00642,73,73,887,136,68587.16
CUST-ACT-00643,64,64,296,91,65925.77
CUST-ACT-00644,124,124,668,119,70277.89
CUST-ACT-00645,133,133,469,19,41733.25
CUST-ACT-00646,73,73,650,9,58150.26
CUST-ACT-00647,81,81,224,136,47088.76
CUST-ACT-00648,128,128,296,141,69170.89
CUST-ACT-00649,17,17,699,35,8798.26
CUST-ACT-00650,86,86,136,92,37433.19
CUST-ACT-00651,11,11,549,137,28383.45
CUST-ACT-00652,116,116,179,48,6851.21
CUST-ACT-00653,40,40,405,23,27874.98
CUST-ACT-00654,81,81,550,118,36566.32
CUST-ACT-00655,77,77,594,79,21655.73
CUST-ACT-00656,23,23,292,80,37477.14
CUST-ACT-00657,145,145,92,13,70748.76
CUST-ACT-00658,82,82,364,9,51426.67
CUST-ACT-00659,136,136,790,63,34812.91
CUST-ACT-00660,6,6,37,8,5397.79
CUST-ACT-00661,11,11,264,57,41131.5
CUST-ACT-00662,88,88,397,169,6762.66
CUST-ACT-00663,32,32,363,150,44912.14
CUST-ACT-00664,84,84,802,109,9886.58
CUST-ACT-00665,35,35,911,104,9505.06
CUST-ACT-00666,6,6,781,74,9499.94
CUST-ACT-00667,21,21,574,158,43151.55
CUST-ACT-00668,16,16,240,79,19188.73
CUST-ACT-00669,133,133,860,163,70528.52
CUST-ACT-00670,3,3,825,25,44296.36
CUST-ACT-00671,22,22,659,121,17190.55
CUST-ACT-00672,102,102,874,91,20097.49
CUST-ACT-00673,87,87,334,165,32372.65
CUST-ACT-00674,32,32,917,39,56691.07
CUST-ACT-00675,26,26,467,116,10655.61
CUST-ACT-00676,149,149,892,134,42429.9
CUST-ACT-00677,52,52,337,121,21559.3
CUST-ACT-00678,113,113,732,176,49448.88
CUST-ACT-00679,19,19,86,3,73203.96
CUST-ACT-00680,16,16,62,9,47943.21
CUST-ACT-00681,78,78,484,81,50241.07
CUST-ACT-00682,43,43,505,104,32846.19
CUST-ACT-00683,58,58,613,158,41365.32
CUST-ACT-00684,65,65,202,71,28614.99
CUST-ACT-00685,59,59,592,112,67203.78
CUST-ACT-00686,93,93,393,98,74795.8
CUST-ACT-00687,36,36,913,4,2125.96
CUST-ACT-00688,63,63,155,57,36246.42
CUST-ACT-00689,82,82,80,174,73971.01
CUST-ACT-00690,15,15,659,60,56633.92
CUST-ACT-00691,14,14,470,34,21217.01
CUST-ACT-00692,134,134,701,74,15557.92
CUST-ACT-00693,20,20,384,41,5914.16
CUST-ACT-00694,56,56,162,172,4361.7
CUST-ACT-00695,13,13,625,142,46297.53
CUST-ACT-00696,128,128,260,88,43270.42
CUST-ACT-00697,63,63,889,21,65674.79
CUST-ACT-00698,112,112,659,136,47559.05
CUST-ACT-00699,102,102,797,120,8410.59
CUST-ACT-00700,96,96,818,126,58781.07
CUST-ACT-00701,107,107,830,87,61448.27
CUST-ACT-00702,64,64,981,35,8400.13
CUST-ACT-00703,51,51,206,118,30214.59
CUST-ACT-00704,143,143,627,3,66130.06
CUST-ACT-00705,95,95,473,35,53084.44
CUST-ACT-00706,145,145,491,107,30693.68
CUST-ACT-00707,98,98,67,26,74508.77
CUST-ACT-00708,126,126,341,123,68173.24
CUST-ACT-00709,2,2,913,111,42045.53
CUST-ACT-00710,92,92,681,86,6860.03
CUST-ACT-00711,23,23,748,120,15028.89
CUST-ACT-00712,30,30,672,10,3424.87
CUST-ACT-00713,123,123,233,146,52451.2
CUST-ACT-00714,70,70,153,163,19744.51
CUST-ACT-00715,49,49,153,72,23275.99
CUST-ACT-00716,133,133,681,144,9837.09
CUST-ACT-00717,13,13,707,171,34915.35
CUST-ACT-00718,41,41,369,138,30806.43
CUST-ACT-00719,140,140,603,93,66904.31
CUST-ACT-00720,113,113,334,145,24597.72
CUST-ACT-00721,60,60,852,20,50582.72
CUST-ACT-00722,112,112,46,149,63341.05
CUST-ACT-00723,140,140,824,175,62808.65
CUST-ACT-00724,54,54,261,18,25925.97
CUST-ACT-00725,20,20,558,108,70350.72
CUST-ACT-00726,130,130,636,63,65144.64
CUST-ACT-00727,83,83,306,57,49813.19
CUST-ACT-00728,124,124,754,16,2155.37
CUST-ACT-00729,74,74,594,106,54084.46
CUST-ACT-00730,59,59,377,179,11754.96
CUST-ACT-00731,20,20,632,177,4169.95
CUST-ACT-00732,32,32,583,154,51350.88
CUST-ACT-00733,135,135,422,35,14019.67
CUST-ACT-00734,54,54,509,6,26717.93
CUST-ACT-00735,9,9,909,106,25424.3
CUST-ACT-00736,72,72,402,151,54555.58
CUST-ACT-00737,146,146,865,175,33082.92
CUST-ACT-00738,111,111,532,165,5063.21
CUST-ACT-00739,93,93,322,40,13264.85
CUST-ACT-00740,126,126,991,156,23615.17
CUST-ACT-00741,137,137,747,25,21464.15
CUST-ACT-00742,75,75,217,136,51121.17
CUST-ACT-00743,43,43,764,102,17445.09
CUST-ACT-00744,99,99,867,38,56317.34
CUST-ACT-00745,104,104,335,124,46582.06
CUST-ACT-00746,116,116,254,173,29702.54
CUST-ACT-00747,133,133,485,57,14304.03
CUST-ACT-00748,55,55,759,71,29609.29
CUST-ACT-00749,12,12,235,132,51420.33
CUST-ACT-00750,59,59,927,5,3719.79
CUST-ACT-00751,130,130,122,50,44017.08
CUST-ACT-00752,94,94,796,99,3805.31
CUST-ACT-00753,93,93,602,10,57321.7
CUST-ACT-00754,48,48,234,37,20709.74
CUST-ACT-00755,138,138,903,3,70013.0
CUST-ACT-00756,98,98,917,64,46834.15
CUST-ACT-00757,116,116,492,14,50802.97
CUST-ACT-00758,77,77,811,53,10163.01
CUST-ACT-00759,21,21,547,30,57053.78
CUST-ACT-00760,54,54,182,146,21287.85
CUST-ACT-00761,81,81,917,157,69973.04
CUST-ACT-00762,89,89,93,137,68903.1
CUST-ACT-00763,73,73,81,141,43606.12
CUST-ACT-00764,123,123,667,154,24969.62
CUST-ACT-00765,3,3,999,22,57372.95
CUST-ACT-00766,21,21,926,117,3992.51
CUST-ACT-00767,60,60,35,7,43194.14
CUST-ACT-00768,106,106,917,5,71117.07
CUST-ACT-00769,75,75,884,24,24639.86
CUST-ACT-00770,59,59,198,44,19954.99
CUST-ACT-00771,43,43,856,3,63755.61
CUST-ACT-00772,136,136,64,116,53852.82
CUST-ACT-00773,137,137,524,16,3823.69
CUST-ACT-00774,106,106,633,32,35500.61
CUST-ACT-00775,146,146,446,116,74099.18
CUST-ACT-00776,42,42,997,75,1109.28
CUST-ACT-00777,118,118,662,96,63610.5
CUST-ACT-00778,75,75,987,173,73562.16
CUST-ACT-00779,111,111,986,79,9812.67
CUST-ACT-00780,141,141,988,3,13486.78
CUST-ACT-00781,3,3,558,95,17512.48
CUST-ACT-00782,39,39,198,152,18383.52
CUST-ACT-00783,55,55,845,47,22645.1
CUST-ACT-00784,70,70,406,103,52296.62
CUST-ACT-00785,43,43,352,170,13942.07
CUST-ACT-00786,54,54,898,62,53243.53
CUST-ACT-00787,75,75,689,104,66027.87
CUST-ACT-00788,30,30,491,108,5072.73
CUST-ACT-00789,149,149,917,155,58689.18
CUST-ACT-00790,56,56,636,45,4228.24
CUST-ACT-00791,112,112,359,27,61646.54
CUST-ACT-00792,53,53,284,111,1304.13
CUST-ACT-00793,39,39,535,42,28670.5
CUST-ACT-00794,78,78,536,47,16875.16
CUST-ACT-00795,34,34,756,86,68485.14
CUST-ACT-00796,5,5,739,36,36754.12
CUST-ACT-00797,77,77,285,165,66644.13
CUST-ACT-00798,112,112,512,154,58830.24
CUST-ACT-00799,118,118,562,152,15976.41
CUST-ACT-00800,38,38,330,100,19102.37
CUST-ACT-00801,86,86,953,110,70344.74
CUST-ACT-00802,76,76,355,132,14730.17
CUST-ACT-00803,2,2,586,131,56102.57
CUST-ACT-00804,108,108,517,16,65696.99
CUST-ACT-00805,17,17,634,18,9489.73
CUST-ACT-00806,148,148,913,156,57920.93
CUST-ACT-00807,13,13,538,158,46478.12
CUST-ACT-00808,80,80,815,124,71319.08
CUST-ACT-00809,18,18,456,162,44411.33
CUST-ACT-00810,123,123,523,32,63075.77
CUST-ACT-00811,90,90,462,126,12183.34
CUST-ACT-00812,12,12,730,48,74045.97
CUST-ACT-00813,89,89,192,17,23567.61
CUST-ACT-00814,56,56,307,108,40509.96
CUST-ACT-00815,36,36,512,76,58851.56
CUST-ACT-00816,56,56,113,128,5127.27
CUST-ACT-00817,48,48,60,14,28782.51
CUST-ACT-00818,100,100,733,16,3958.99
CUST-ACT-00819,39,39,32,66,25265.61
CUST-ACT-00820,139,139,471,31,60799.63
CUST-ACT-00821,129,129,713,20,28626.1
CUST-ACT-00822,103,103,548,60,3963.06
CUST-ACT-00823,47,47,544,9,68384.65
CUST-ACT-00824,100,100,641,54,65303.55
CUST-ACT-00825,58,58,615,173,4531.25
CUST-ACT-00826,78,78,723,64,9857.48
CUST-ACT-00827,84,84,914,68,50604.87
CUST-ACT-00828,21,21,723,139,56058.02
CUST-ACT-00829,70,70,459,94,16733.57
CUST-ACT-00830,120,120,595,164,46921.7
CUST-ACT-00831,90,90,204,19,64610.76
CUST-ACT-00832,139,139,874,8,29071.79
CUST-ACT-00833,17,17,380,161,58688.93
CUST-ACT-00834,111,111,333,78,61831.1
CUST-ACT-00835,62,62,407,26,57501.78
CUST-ACT-00836,116,116,669,18,29685.25
CUST-ACT-00837,99,99,466,51,44666.96
CUST-ACT-00838,99,99,579,71,63809.57
CUST-ACT-00839,91,91,80,140,54396.31
CUST-ACT-00840,136,136,753,45,25445.85
CUST-ACT-00841,7,7,84,174,73184.97
CUST-ACT-00842,57,57,640,72,14799.45
CUST-ACT-00843,88,88,494,91,30136.75
CUST-ACT-00844,66,66,872,101,70666.29
CUST-ACT-00845,8,8,773,24,9321.41
CUST-ACT-00846,40,40,434,156,58062.16
CUST-ACT-00847,27,27,999,103,65614.54
CUST-ACT-00848,143,143,597,73,45384.32
CUST-ACT-00849,36,36,211,127,6868.97
CUST-ACT-00850,104,104,770,115,18212.02
CUST-ACT-00851,9,9,335,80,34284.71
CUST-ACT-00852,63,63,918,60,17994.35
CUST-ACT-00853,6,6,366,87,4337.47
CUST-ACT-00854,93,93,611,38,26996.14
CUST-ACT-00855,5,5,914,47,68779.46
CUST-ACT-00856,97,97,817,83,27516.3
CUST-ACT-00857,37,37,958,139,64273.14
CUST-ACT-00858,11,11,37,59,64792.55
CUST-ACT-00859,76,76,506,100,70747.16
CUST-ACT-00860,116,116,761,5,60868.57
CUST-ACT-00861,98,98,397,32,30891.54
CUST-ACT-00862,110,110,395,152,31262.85
CUST-ACT-00863,121,121,269,124,41981.09
CUST-ACT-00864,133,133,788,71,33842.6
CUST-ACT-00865,20,20,417,28,74174.53
CUST-ACT-00866,147,147,535,71,10807.48
CUST-ACT-00867,88,88,319,177,55820.72
CUST-ACT-00868,136,136,922,174,68174.98
CUST-ACT-00869,21,21,614,176,6272.64
CUST-ACT-00870,10,10,801,31,34777.0
CUST-ACT-00871,63,63,948,132,38275.16
CUST-ACT-00872,94,94,111,28,37525.96
CUST-ACT-00873,14,14,279,6,52946.2
CUST-ACT-00874,74,74,591,71,12694.04
CUST-ACT-00875,74,74,478,79,48896.23
CUST-ACT-00876,19,19,372,174,6696.07
CUST-ACT-00877,108,108,809,23,12925.58
CUST-ACT-00878,12,12,897,167,14886.96
CUST-ACT-00879,88,88,469,122,69309.76
CUST-ACT-00880,132,132,237,150,27879.64
CUST-ACT-00881,64,64,792,154,35734.52
CUST-ACT-00882,70,70,41,103,59662.57
CUST-ACT-00883,82,82,271,27,13397.19
CUST-ACT-00884,145,145,499,141,30141.96
CUST-ACT-00885,105,105,755,80,66781.92
CUST-ACT-00886,35,35,772,78,60780.95
CUST-ACT-00887,29,29,586,137,63961.94
CUST-ACT-00888,97,97,381,48,8040.83
CUST-ACT-00889,6,6,275,113,54220.94
CUST-ACT-00890,127,127,326,55,61691.73
CUST-ACT-00891,109,109,92,39,61806.82
CUST-ACT-00892,20,20,789,169,7842.21
CUST-ACT-00893,30,30,594,139,18009.97
CUST-ACT-00894,79,79,742,69,72768.23
CUST-ACT-00895,100,100,488,172,13112.06
CUST-ACT-00896,79,79,190,25,72988.64
CUST-ACT-00897,149,149,335,64,36311.11
CUST-ACT-00898,65,65,950,89,43899.32
CUST-ACT-00899,16,16,385,29,64360.89
CUST-ACT-00900,6,6,762,107,57182.21
CUST-ACT-00901,17,17,231,121,70393.39
CUST-ACT-00902,26,26,558,68,46903.35
CUST-ACT-00903,27,27,439,78,20468.09
CUST-ACT-00904,30,30,287,32,47378.27
CUST-ACT-00905,23,23,211,37,2798.35
CUST-ACT-00906,110,110,875,91,43654.97
CUST-ACT-00907,63,63,477,60,14651.76
CUST-ACT-00908,43,43,111,133,44527.88
CUST-ACT-00909,6,6,425,103,45369.23
CUST-ACT-00910,23,23,98,67,30334.24
CUST-ACT-00911,99,99,42,161,40600.48
CUST-ACT-00912,53,53,935,80,11396.12
CUST-ACT-00913,92,92,984,174,55325.52
CUST-ACT-00914,14,14,434,175,9886.01
CUST-ACT-00915,54,54,335,171,10380.32
CUST-ACT-00916,51,51,417,22,68136.14
CUST-ACT-00917,53,53,446,82,16686.39
CUST-ACT-00918,138,138,622,50,68987.15
CUST-ACT-00919,72,72,37,177,19824.23
CUST-ACT-00920,20,20,377,122,50728.15
CUST-ACT-00921,63,63,101,40,48660.27
CUST-ACT-00922,44,44,219,145,4625.43
CUST-ACT-00923,71,71,637,125,35233.47
CUST-ACT-00924,131,131,909,29,70913.41
CUST-ACT-00925,85,85,546,60,21776.59
CUST-ACT-00926,84,84,773,62,56168.31
CUST-ACT-00927,98,98,867,61,12193.85
CUST-ACT-00928,107,107,575,102,67648.32
CUST-ACT-00929,127,127,294,178,44367.46
CUST-ACT-00930,45,45,901,69,53319.2
CUST-ACT-00931,101,101,344,169,49735.25
CUST-ACT-00932,135,135,757,127,50803.42
CUST-ACT-00933,15,15,239,145,64313.05
CUST-ACT-00934,116,116,53,35,37345.73
CUST-ACT-00935,74,74,128,154,59364.35
CUST-ACT-00936,118,118,885,169,44030.39
CUST-ACT-00937,18,18,717,163,54163.31
CUST-ACT-00938,24,24,263,40,47017.39
CUST-ACT-00939,110,110,270,141,69076.87
CUST-ACT-00940,78,78,360,103,52483.05
CUST-ACT-00941,148,148,925,96,69339.15
CUST-ACT-00942,96,96,128,89,7281.37
CUST-ACT-00943,86,86,539,2,36779.28
CUST-ACT-00944,107,107,510,7,32294.14
CUST-ACT-00945,31,31,536,58,68090.26
CUST-ACT-00946,45,45,208,80,26131.22
CUST-ACT-00947,109,109,129,51,21103.61
CUST-ACT-00948,110,110,713,87,62506.79
CUST-ACT-00949,46,46,683,134,34849.47
CUST-ACT-00950,15,15,245,92,67013.95
CUST-ACT-00951,115,115,496,72,11503.1
CUST-ACT-00952,85,85,194,177,7818.8
CUST-ACT-00953,33,33,100,122,18185.2
CUST-ACT-00954,40,40,348,102,48466.86
CUST-ACT-00955,139,139,490,109,35155.89
CUST-ACT-00956,65,65,621,39,19381.98
CUST-ACT-00957,63,63,726,121,37362.15
CUST-ACT-00958,3,3,271,66,769.73
CUST-ACT-00959,77,77,445,36,60424.73
CUST-ACT-00960,38,38,565,66,45922.33
CUST-ACT-00961,96,96,80,111,50387.15
CUST-ACT-00962,72,72,260,102,18120.93
CUST-ACT-00963,141,141,71,23,4927.08
CUST-ACT-00964,92,92,432,15,2658.32
CUST-ACT-00965,118,118,823,119,35001.78
CUST-ACT-00966,58,58,238,159,21527.51
CUST-ACT-00967,78,78,74,87,55717.96
CUST-ACT-00968,72,72,201,23,14766.69
CUST-ACT-00969,43,43,334,72,41777.42
CUST-ACT-00970,43,43,221,76,28308.74
CUST-ACT-00971,137,137,788,39,54632.0
CUST-ACT-00972,124,124,987,170,73911.99
CUST-ACT-00973,27,27,447,75,32155.99
CUST-ACT-00974,97,97,606,174,53009.01
CUST-ACT-00975,147,147,84,105,40882.71
CUST-ACT-00976,72,72,678,10,20040.46
CUST-ACT-00977,60,60,351,71,46352.26
CUST-ACT-00978,58,58,545,6,27486.33
CUST-ACT-00979,41,41,662,12,12508.12
CUST-ACT-00980,43,43,527,65,6576.67
CUST-ACT-00981,67,67,720,152,2630.85
CUST-ACT-00982,44,44,110,74,45830.52
CUST-ACT-00983,125,125,311,79,14834.51
CUST-ACT-00984,7,7,912,92,42626.0
CUST-ACT-00985,109,109,590,43,40655.62
CUST-ACT-00986,24,24,476,166,45794.28
CUST-ACT-00987,48,48,416,48,47988.03
CUST-ACT-00988,74,74,797,25,51307.73
CUST-ACT-00989,33,33,873,148,34998.19
CUST-ACT-00990,109,109,934,139,49384.14
CUST-ACT-00991,107,107,548,10,69659.94
CUST-ACT-00992,52,52,531,56,73880.78
CUST-ACT-00993,138,138,876,33,27068.63
CUST-ACT-00994,19,19,534,27,55866.91
CUST-ACT-00995,124,124,446,142,27599.41
CUST-ACT-00996,117,117,423,94,45227.68
CUST-ACT-00997,61,61,733,161,48094.44
CUST-ACT-00998,148,148,732,55,28634.49
CUST-ACT-00999,113,113,370,78,25374.11
CUST-ACT-01000,17,17,757,174,19536.2
CUST-ACT-01001,71,71,461,138,1022.47
CUST-ACT-01002,76,76,591,46,39053.96
CUST-ACT-01003,110,110,293,120,15649.23
CUST-ACT-01004,69,69,63,40,62656.16
CUST-ACT-01005,14,14,114,136,52414.64
CUST-ACT-01006,128,128,771,114,13607.18
CUST-ACT-01007,36,36,572,5,63478.72
CUST-ACT-01008,41,41,640,63,32951.29
CUST-ACT-01009,69,69,517,21,2400.32
CUST-ACT-01010,19,19,895,75,74040.96
CUST-ACT-01011,36,36,222,141,7878.6
CUST-ACT-01012,81,81,985,38,66547.19
CUST-ACT-01013,103,103,754,91,66939.69
CUST-ACT-01014,93,93,240,109,42142.06
CUST-ACT-01015,21,21,425,157,9061.53
CUST-ACT-01016,35,35,62,90,71005.51
CUST-ACT-01017,48,48,375,90,53748.36
CUST-ACT-01018,3,3,823,171,9361.57
CUST-ACT-01019,78,78,445,146,9443.97
CUST-ACT-01020,135,135,201,1,11060.94
CUST-ACT-01021,129,129,476,45,6678.58
CUST-ACT-01022,20,20,243,28,48757.97
CUST-ACT-01023,108,108,240,73,69603.19
CUST-ACT-01024,63,63,35,36,19732.39
CUST-ACT-01025,115,115,941,48,53949.13
CUST-ACT-01026,19,19,223,150,70328.01
CUST-ACT-01027,7,7,304,151,50348.54
CUST-ACT-01028,26,26,366,57,44143.22
CUST-ACT-01029,112,112,908,173,48297.27
CUST-ACT-01030,91,91,73,28,37928.84
CUST-ACT-01031,76,76,233,84,30544.78
CUST-ACT-01032,42,42,985,54,26560.84
CUST-ACT-01033,112,112,277,151,61702.74
CUST-ACT-01034,114,114,288,149,7813.63
CUST-ACT-01035,13,13,135,40,68727.0
CUST-ACT-01036,120,120,221,10,35503.28
CUST-ACT-01037,123,123,473,108,28483.26
CUST-ACT-01038,11,11,106,33,43152.16
CUST-ACT-01039,44,44,303,134,10870.35
CUST-ACT-01040,133,133,797,38,23786.93
CUST-ACT-01041,54,54,186,41,58410.35
CUST-ACT-01042,145,145,386,105,4007.75
CUST-ACT-01043,10,10,113,18,4508.32
CUST-ACT-01044,128,128,528,90,4253.71
CUST-ACT-01045,115,115,334,106,69601.15
CUST-ACT-01046,18,18,680,126,73197.53
CUST-ACT-01047,103,103,786,173,49518.67
CUST-ACT-01048,118,118,518,10,21187.0
CUST-ACT-01049,62,62,546,175,34378.55
CUST-ACT-01050,56,56,795,7,21061.05
CUST-ACT-01051,2,2,446,87,63397.72
CUST-ACT-01052,70,70,797,43,53762.98
CUST-ACT-01053,16,16,249,150,33794.58
CUST-ACT-01054,119,119,134,143,59588.01
CUST-ACT-01055,81,81,526,87,5854.36
CUST-ACT-01056,14,14,592,170,25795.6
CUST-ACT-01057,60,60,367,81,50795.17
CUST-ACT-01058,21,21,790,34,57509.91
CUST-ACT-01059,60,60,856,165,10885.38
CUST-ACT-01060,74,74,206,52,30316.4
CUST-ACT-01061,78,78,164,98,37977.11
CUST-ACT-01062,72,72,798,175,29138.66
CUST-ACT-01063,32,32,803,45,7375.71
CUST-ACT-01064,24,24,821,45,15907.01
CUST-ACT-01065,7,7,465,166,46973.79
CUST-ACT-01066,16,16,439,99,52774.16
CUST-ACT-01067,51,51,594,40,41223.36
CUST-ACT-01068,79,79,509,77,1433.77
CUST-ACT-01069,34,34,891,148,2559.41
CUST-ACT-01070,131,131,98,25,30515.91
CUST-ACT-01071,37,37,753,21,40592.83
CUST-ACT-01072,78,78,331,71,60684.0
CUST-ACT-01073,148,148,514,52,5621.14
CUST-ACT-01074,25,25,530,134,57240.2
CUST-ACT-01075,62,62,690,103,36311.8
CUST-ACT-01076,50,50,317,99,48522.33
CUST-ACT-01077,96,96,96,108,58442.17
CUST-ACT-01078,41,41,189,133,64731.19
CUST-ACT-01079,125,125,107,120,13606.31
CUST-ACT-01080,61,61,289,140,31605.18
CUST-ACT-01081,43,43,895,44,70526.98
CUST-ACT-01082,8,8,42,20,18714.41
CUST-ACT-01083,58,58,57,130,43222.78
CUST-ACT-01084,116,116,396,32,9179.39
CUST-ACT-01085,149,149,999,123,26729.03
CUST-ACT-01086,77,77,648,124,7201.81
CUST-ACT-01087,49,49,293,145,11956.23
CUST-ACT-01088,1,1,323,90,930.04
CUST-ACT-01089,145,145,611,111,36742.02
CUST-ACT-01090,109,109,502,37,72668.83
CUST-ACT-01091,135,135,468,31,52436.43
CUST-ACT-01092,31,31,979,87,66248.72
CUST-ACT-01093,110,110,69,66,28456.72
CUST-ACT-01094,59,59,203,141,2190.07
CUST-ACT-01095,143,143,955,58,3817.43
CUST-ACT-01096,47,47,75,170,3644.96
CUST-ACT-01097,119,119,896,4,72251.38
CUST-ACT-01098,129,129,930,63,44702.72
CUST-ACT-01099,108,108,611,172,15857.53
CUST-ACT-01100,33,33,322,105,51485.56
CUST-ACT-01101,52,52,123,57,61014.61
CUST-ACT-01102,94,94,787,29,57382.27
CUST-ACT-01103,5,5,402,138,45114.33
CUST-ACT-01104,56,56,346,122,34451.54
CUST-ACT-01105,19,19,946,8,47333.92
CUST-ACT-01106,97,97,770,73,33831.27
CUST-ACT-01107,54,54,717,116,64697.24
CUST-ACT-01108,78,78,382,13,62421.87
CUST-ACT-01109,86,86,197,53,58745.4
CUST-ACT-01110,124,124,111,167,5994.3
CUST-ACT-01111,50,50,407,59,42299.54
CUST-ACT-01112,11,11,969,134,72445.17
CUST-ACT-01113,85,85,230,64,38688.75
CUST-ACT-01114,26,26,786,168,68877.42
CUST-ACT-01115,132,132,62,76,52496.46
CUST-ACT-01116,92,92,85,171,44900.43
CUST-ACT-01117,9,9,408,8,59299.75
CUST-ACT-01118,149,149,380,152,1985.6
CUST-ACT-01119,14,14,481,2,7617.29
CUST-ACT-01120,56,56,829,134,65026.81
CUST-ACT-01121,32,32,764,73,12672.49
CUST-ACT-01122,52,52,548,37,74226.22
CUST-ACT-01123,65,65,262,92,71114.92
CUST-ACT-01124,94,94,913,132,23501.99
CUST-ACT-01125,6,6,740,122,27205.59
CUST-ACT-01126,14,14,495,178,20835.87
CUST-ACT-01127,115,115,84,142,63900.96
CUST-ACT-01128,67,67,827,55,34797.74
CUST-ACT-01129,24,24,629,164,49862.83
CUST-ACT-01130,144,144,934,111,67483.52
CUST-ACT-01131,23,23,286,58,37334.98
CUST-ACT-01132,99,99,177,42,3363.58
CUST-ACT-01133,21,21,845,118,17794.2
CUST-ACT-01134,106,106,765,137,7681.1
CUST-ACT-01135,22,22,830,117,27600.73
CUST-ACT-01136,143,143,93,72,63244.85
CUST-ACT-01137,27,27,747,96,33434.18
CUST-ACT-01138,101,101,251,30,13885.41
CUST-ACT-01139,3,3,846,75,48353.69
CUST-ACT-01140,80,80,240,73,46526.41
CUST-ACT-01141,28,28,651,82,30272.8
CUST-ACT-01142,39,39,344,86,29400.34
CUST-ACT-01143,78,78,187,47,60452.2
CUST-ACT-01144,118,118,651,3,28777.26
CUST-ACT-01145,137,137,882,20,23906.66
CUST-ACT-01146,43,43,691,80,39436.37
CUST-ACT-01147,107,107,929,169,58191.12
CUST-ACT-01148,148,148,715,8,19173.92
CUST-ACT-01149,6,6,199,15,6680.89
CUST-ACT-01150,76,76,133,11,11472.24
CUST-ACT-01151,110,110,191,124,4201.66
CUST-ACT-01152,69,69,641,117,38982.82
CUST-ACT-01153,149,149,960,123,66759.48
CUST-ACT-01154,55,55,433,87,37656.58
CUST-ACT-01155,62,62,193,112,35283.66
CUST-ACT-01156,21,21,979,16,53620.26
CUST-ACT-01157,47,47,535,127,66461.5
CUST-ACT-01158,8,8,160,168,2472.33
CUST-ACT-01159,29,29,306,31,928.44
CUST-ACT-01160,35,35,151,59,3658.28
