event_id,shipment_id,origin_hub,current_facility,destination_hub,event_timestamp,scan_type,actual_dwell,average_dwell,dwell_duration_seconds,avg_dwell_baseline_seconds,yard_queue_count,yard_max_capacity,weather_condition,weather_exception,traffic_congestion_level,gps_latitude,gps_longitude,sla_deadline_timestamp,carrier_id
EV-010095,LGS-1095-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-NEWYORK,2026-08-01T00:47:31Z,TRANSFER_ARRIVE,2138,2400,2138,2400,6,30,HEAVY_RAIN,True,SEVERE_GRIDLOCK,44.5698,-76.2877,2026-08-03T00:47:31Z,CR-UPS
EV-010096,LGS-1096-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-MIAMI,2026-08-01T00:47:51Z,YARD_DEPARTURE,6279,4800,6279,4800,11,30,CLEAR,False,LOW,28.9969,-80.7403,2026-08-02T00:47:51Z,CR-FEDEX
EV-010097,LGS-1097-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-LOSANGELES,2026-08-01T00:48:20Z,TRANSFER_ARRIVE,3134,2400,3134,2400,7,30,CLEAR,False,LOW,42.5752,-99.9439,2026-08-02T00:48:20Z,CR-UPS
EV-010098,LGS-1098-ROUTE,HUB-CHICAGO,HUB-FRANKFURT,HUB-MEMPHIS,2026-08-01T00:49:05Z,YARD_DEPARTURE,4283,4800,4283,4800,16,30,CLEAR,False,SEVERE_GRIDLOCK,26.6543,-112.988,2026-08-03T00:49:05Z,CR-MAERSK
EV-010099,LGS-1099-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-LOSANGELES,2026-08-01T00:49:24Z,HUB_INGEST,3530,3600,3530,3600,8,30,CLEAR,False,LOW,49.837,-11.9154,2026-08-03T00:49:24Z,CR-MAERSK
EV-010100,LGS-1100-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-SEATTLE,2026-08-01T00:49:52Z,TRANSFER_ARRIVE,5132,4800,5132,4800,3,30,CLEAR,False,LOW,40.8244,-60.7471,2026-08-02T00:49:52Z,CR-DHL
EV-010101,LGS-1101-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-HOUSTON,2026-08-01T00:50:31Z,TRANSFER_ARRIVE,8472,4800,8472,4800,11,30,FOG,False,LOW,50.1365,-37.1107,2026-08-04T00:50:31Z,CR-UPS
EV-010102,LGS-1102-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-NEWYORK,2026-08-01T00:50:57Z,TRANSFER_ARRIVE,4243,3600,4243,3600,20,30,MODERATE,False,MODERATE,48.4327,-60.468,2026-08-02T00:50:57Z,CR-DHL
EV-010103,LGS-1103-ROUTE,HUB-HOUSTON,HUB-DETROIT,HUB-SINGAPORE,2026-08-01T00:51:22Z,HUB_INGEST,2133,2400,2133,2400,28,30,CLEAR,True,LOW,48.4855,-74.47,2026-08-03T00:51:22Z,CR-DHL
EV-010104,LGS-1104-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-SINGAPORE,2026-08-01T00:51:50Z,HUB_INGEST,6363,3600,6363,3600,22,30,SNOWSTORM,True,LOW,28.2333,-69.8373,2026-08-04T00:51:50Z,CR-FEDEX
EV-010105,LGS-1105-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-LOSANGELES,2026-08-01T00:52:22Z,YARD_DEPARTURE,4895,3600,4895,3600,19,30,CLEAR,True,LOW,43.7888,-114.2799,2026-08-02T12:52:22Z,CR-UPS
EV-010106,LGS-1106-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-DETROIT,2026-08-01T00:52:54Z,WAYPOINT_SCAN,3234,3600,3234,3600,11,30,CLEAR,False,HEAVY,35.8106,-34.0216,2026-08-02T00:52:54Z,CR-USPS
EV-010107,LGS-1107-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-HOUSTON,2026-08-01T00:53:34Z,YARD_DEPARTURE,5423,4800,5423,4800,22,30,CLEAR,False,HEAVY,37.3959,-55.8434,2026-08-03T00:53:34Z,CR-USPS
EV-010108,LGS-1108-ROUTE,HUB-SINGAPORE,HUB-SINGAPORE,HUB-MIAMI,2026-08-01T00:54:03Z,TRANSFER_ARRIVE,3970,3600,3970,3600,9,30,CLEAR,False,LOW,32.5357,-116.0597,2026-08-02T12:54:03Z,CR-MAERSK
EV-010109,LGS-1109-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-MIAMI,2026-08-01T00:54:22Z,TRANSFER_ARRIVE,3658,2400,3658,2400,12,30,SNOWSTORM,False,LOW,28.7757,-40.1476,2026-08-02T00:54:22Z,CR-USPS
EV-010110,LGS-1110-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-FRANKFURT,2026-08-01T00:54:50Z,YARD_DEPARTURE,3892,4800,3892,4800,16,30,MODERATE,False,MODERATE,33.2706,-96.7003,2026-08-02T00:54:50Z,CR-DHL
EV-010111,LGS-1111-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-ATLANTA,2026-08-01T00:55:24Z,CUSTOMS_CLEARANCE,3971,4800,3971,4800,5,30,HEAVY_RAIN,False,LOW,39.8372,-106.3093,2026-08-04T00:55:24Z,CR-DHL
EV-010112,LGS-1112-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-FRANKFURT,2026-08-01T00:56:03Z,WAYPOINT_SCAN,3891,3600,3891,3600,2,30,FOG,False,HEAVY,36.0708,6.902,2026-08-03T00:56:03Z,CR-FEDEX
EV-010113,LGS-1113-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-FRANKFURT,2026-08-01T00:56:26Z,HUB_INGEST,4344,4800,4344,4800,10,30,CLEAR,False,MODERATE,44.0051,-114.3279,2026-08-02T12:56:26Z,CR-MAERSK
EV-010114,LGS-1114-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-DETROIT,2026-08-01T00:56:58Z,WAYPOINT_SCAN,4220,2400,4220,2400,2,30,HEAVY_RAIN,True,LOW,47.6538,-26.4655,2026-08-02T00:56:58Z,CR-MAERSK
EV-010115,LGS-1115-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-MIAMI,2026-08-01T00:57:34Z,CUSTOMS_CLEARANCE,4166,4800,4166,4800,27,30,CLEAR,True,LOW,30.6893,-30.9044,2026-08-04T00:57:34Z,CR-MAERSK
EV-010116,LGS-1116-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-DETROIT,2026-08-01T00:58:04Z,YARD_DEPARTURE,7088,3600,7088,3600,23,30,FOG,True,HEAVY,26.5197,-54.5664,2026-08-02T12:58:04Z,CR-USPS
EV-010117,LGS-1117-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-SINGAPORE,2026-08-01T00:58:29Z,YARD_DEPARTURE,4017,3600,4017,3600,4,30,CLEAR,False,LOW,51.7527,-113.4659,2026-08-02T12:58:29Z,CR-FEDEX
EV-010118,LGS-1118-ROUTE,HUB-SEATTLE,HUB-MEMPHIS,HUB-LOSANGELES,2026-08-01T00:59:02Z,TRANSFER_ARRIVE,4357,3600,4357,3600,25,30,CLEAR,False,LOW,48.8314,-85.5514,2026-08-02T00:59:02Z,CR-FEDEX
EV-010119,LGS-1119-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-DETROIT,2026-08-01T00:59:38Z,YARD_DEPARTURE,5821,4800,5821,4800,25,30,CLEAR,False,LOW,32.1582,-103.227,2026-08-02T12:59:38Z,CR-FEDEX
EV-010120,LGS-1120-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-DETROIT,2026-08-01T00:59:56Z,CUSTOMS_CLEARANCE,4112,3600,4112,3600,16,30,CLEAR,False,LOW,29.3907,7.768,2026-08-02T00:59:56Z,CR-FEDEX
EV-010121,LGS-1121-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-NEWYORK,2026-08-01T01:00:36Z,YARD_DEPARTURE,6815,4800,6815,4800,6,30,CLEAR,False,LOW,50.678,-111.6281,2026-08-04T01:00:36Z,CR-FEDEX
EV-010122,LGS-1122-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-FRANKFURT,2026-08-01T01:01:09Z,YARD_DEPARTURE,4374,3600,4374,3600,10,30,CLEAR,False,HEAVY,31.2758,-123.3002,2026-08-04T01:01:09Z,CR-UPS
EV-010123,LGS-1123-ROUTE,HUB-DETROIT,HUB-FRANKFURT,HUB-SEATTLE,2026-08-01T01:01:23Z,CUSTOMS_CLEARANCE,3575,3600,3575,3600,29,30,CLEAR,False,MODERATE,30.991,-95.4561,2026-08-02T13:01:23Z,CR-DHL
EV-010124,LGS-1124-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-DETROIT,2026-08-01T01:01:54Z,HUB_INGEST,2562,3600,2562,3600,21,30,CLEAR,False,MODERATE,27.9657,-19.0653,2026-08-02T01:01:54Z,CR-UPS
EV-010125,LGS-1125-ROUTE,HUB-HOUSTON,HUB-HOUSTON,HUB-SINGAPORE,2026-08-01T01:02:26Z,WAYPOINT_SCAN,3469,2400,3469,2400,7,30,CLEAR,False,LOW,32.7733,-11.0701,2026-08-03T01:02:26Z,CR-DHL
EV-010126,LGS-1126-ROUTE,HUB-FRANKFURT,HUB-SINGAPORE,HUB-NEWYORK,2026-08-01T01:03:02Z,YARD_DEPARTURE,4097,2400,4097,2400,5,30,CLEAR,False,LOW,47.7072,-30.2926,2026-08-04T01:03:02Z,CR-DHL
EV-010127,LGS-1127-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-CHICAGO,2026-08-01T01:03:34Z,WAYPOINT_SCAN,2680,3600,2680,3600,13,30,CLEAR,False,HEAVY,40.3854,-66.508,2026-08-02T01:03:34Z,CR-UPS
EV-010128,LGS-1128-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-SINGAPORE,2026-08-01T01:04:00Z,WAYPOINT_SCAN,3742,3600,3742,3600,9,30,CLEAR,False,LOW,27.4836,-18.2054,2026-08-02T01:04:00Z,CR-DHL
EV-010129,LGS-1129-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-HOUSTON,2026-08-01T01:04:23Z,TRANSFER_ARRIVE,6558,4800,6558,4800,9,30,CLEAR,True,HEAVY,51.1202,-33.5906,2026-08-02T01:04:23Z,CR-UPS
EV-010130,LGS-1130-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-CHICAGO,2026-08-01T01:05:02Z,HUB_INGEST,4379,4800,4379,4800,23,30,CLEAR,False,MODERATE,39.5665,9.1453,2026-08-02T13:05:02Z,CR-FEDEX
EV-010131,LGS-1131-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-LOSANGELES,2026-08-01T01:05:26Z,WAYPOINT_SCAN,1968,2400,1968,2400,15,30,CLEAR,False,MODERATE,36.2509,-65.7107,2026-08-03T01:05:26Z,CR-FEDEX
EV-010132,LGS-1132-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-NEWYORK,2026-08-01T01:06:08Z,TRANSFER_ARRIVE,5218,4800,5218,4800,4,30,CLEAR,False,LOW,46.1746,-99.6561,2026-08-02T13:06:08Z,CR-UPS
EV-010133,LGS-1133-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-MIAMI,2026-08-01T01:06:21Z,CUSTOMS_CLEARANCE,6978,4800,6978,4800,1,30,HEAVY_RAIN,True,MODERATE,40.1294,-116.0358,2026-08-04T01:06:21Z,CR-MAERSK
EV-010134,LGS-1134-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-CHICAGO,2026-08-01T01:06:59Z,CUSTOMS_CLEARANCE,6502,4800,6502,4800,20,30,MODERATE,True,HEAVY,49.1857,-40.751,2026-08-02T13:06:59Z,CR-FEDEX
EV-010135,LGS-1135-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-ATLANTA,2026-08-01T01:07:32Z,CUSTOMS_CLEARANCE,6979,4800,6979,4800,28,30,FOG,False,LOW,43.9635,1.1655,2026-08-02T01:07:32Z,CR-DHL
EV-010136,LGS-1136-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-HOUSTON,2026-08-01T01:07:55Z,CUSTOMS_CLEARANCE,1808,2400,1808,2400,14,30,CLEAR,True,LOW,43.0423,-18.9034,2026-08-02T13:07:55Z,CR-FEDEX
EV-010137,LGS-1137-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-ATLANTA,2026-08-01T01:08:31Z,CUSTOMS_CLEARANCE,2209,2400,2209,2400,19,30,CLEAR,False,MODERATE,34.1191,-26.1405,2026-08-02T01:08:31Z,CR-UPS
EV-010138,LGS-1138-ROUTE,HUB-LOSANGELES,HUB-HOUSTON,HUB-SINGAPORE,2026-08-01T01:09:01Z,TRANSFER_ARRIVE,5185,4800,5185,4800,1,30,FOG,False,MODERATE,51.725,-55.1243,2026-08-03T01:09:01Z,CR-DHL
EV-010139,LGS-1139-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-MEMPHIS,2026-08-01T01:09:39Z,HUB_INGEST,5032,4800,5032,4800,29,30,CLEAR,False,MODERATE,42.6019,-100.6651,2026-08-02T13:09:39Z,CR-USPS
EV-010140,LGS-1140-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-FRANKFURT,2026-08-01T01:10:00Z,HUB_INGEST,2068,2400,2068,2400,10,30,CLEAR,False,LOW,36.9307,-87.9711,2026-08-02T13:10:00Z,CR-USPS
EV-010141,LGS-1141-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-SINGAPORE,2026-08-01T01:10:26Z,TRANSFER_ARRIVE,4776,3600,4776,3600,4,30,HEAVY_RAIN,False,LOW,28.9827,-86.9138,2026-08-02T13:10:26Z,CR-USPS
EV-010142,LGS-1142-ROUTE,HUB-SEATTLE,HUB-MEMPHIS,HUB-MIAMI,2026-08-01T01:10:50Z,TRANSFER_ARRIVE,3445,4800,3445,4800,23,30,CLEAR,False,LOW,40.0023,-35.2219,2026-08-02T01:10:50Z,CR-DHL
EV-010143,LGS-1143-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-HOUSTON,2026-08-01T01:11:20Z,YARD_DEPARTURE,4379,3600,4379,3600,18,30,MODERATE,False,LOW,42.9887,-9.3923,2026-08-02T01:11:20Z,CR-DHL
EV-010144,LGS-1144-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-CHICAGO,2026-08-01T01:12:09Z,WAYPOINT_SCAN,7394,4800,7394,4800,29,30,CLEAR,False,MODERATE,35.0296,-106.5206,2026-08-02T13:12:09Z,CR-UPS
EV-010145,LGS-1145-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-MEMPHIS,2026-08-01T01:12:32Z,CUSTOMS_CLEARANCE,3094,2400,3094,2400,28,30,CLEAR,False,LOW,26.744,-120.5044,2026-08-02T13:12:32Z,CR-FEDEX
EV-010146,LGS-1146-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-MEMPHIS,2026-08-01T01:12:58Z,WAYPOINT_SCAN,4402,4800,4402,4800,12,30,CLEAR,False,HEAVY,46.5571,-55.9477,2026-08-03T01:12:58Z,CR-FEDEX
EV-010147,LGS-1147-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-CHICAGO,2026-08-01T01:13:22Z,YARD_DEPARTURE,2664,3600,2664,3600,7,30,CLEAR,False,SEVERE_GRIDLOCK,42.6574,-3.7983,2026-08-03T01:13:22Z,CR-FEDEX
EV-010148,LGS-1148-ROUTE,HUB-HOUSTON,HUB-CHICAGO,HUB-MEMPHIS,2026-08-01T01:13:56Z,HUB_INGEST,3432,2400,3432,2400,6,30,HEAVY_RAIN,False,LOW,43.4832,4.7611,2026-08-04T01:13:56Z,CR-DHL
EV-010149,LGS-1149-ROUTE,HUB-HOUSTON,HUB-DETROIT,HUB-MEMPHIS,2026-08-01T01:14:25Z,CUSTOMS_CLEARANCE,7483,4800,7483,4800,9,30,MODERATE,False,MODERATE,31.6163,-60.4178,2026-08-03T01:14:25Z,CR-DHL
EV-010150,LGS-1150-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-DETROIT,2026-08-01T01:14:57Z,HUB_INGEST,5656,4800,5656,4800,27,30,CLEAR,False,SEVERE_GRIDLOCK,28.5289,-91.2819,2026-08-03T01:14:57Z,CR-MAERSK
EV-010151,LGS-1151-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-CHICAGO,2026-08-01T01:15:28Z,TRANSFER_ARRIVE,2597,2400,2597,2400,2,30,CLEAR,False,MODERATE,37.2061,-21.4694,2026-08-03T01:15:28Z,CR-FEDEX
EV-010152,LGS-1152-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-ATLANTA,2026-08-01T01:15:54Z,WAYPOINT_SCAN,4485,4800,4485,4800,15,30,MODERATE,True,LOW,31.5148,-102.1396,2026-08-02T01:15:54Z,CR-USPS
EV-010153,LGS-1153-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-SINGAPORE,2026-08-01T01:16:20Z,HUB_INGEST,1228,2400,1228,2400,22,30,MODERATE,False,HEAVY,46.0863,-13.7587,2026-08-03T01:16:20Z,CR-FEDEX
EV-010154,LGS-1154-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-SINGAPORE,2026-08-01T01:17:08Z,YARD_DEPARTURE,5726,4800,5726,4800,13,30,CLEAR,False,MODERATE,39.3629,-7.6536,2026-08-03T01:17:08Z,CR-MAERSK
EV-010155,LGS-1155-ROUTE,HUB-SINGAPORE,HUB-SINGAPORE,HUB-ATLANTA,2026-08-01T01:17:29Z,HUB_INGEST,1079,2400,1079,2400,11,30,HEAVY_RAIN,False,LOW,28.565,-82.9849,2026-08-02T13:17:29Z,CR-DHL
EV-010156,LGS-1156-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-MIAMI,2026-08-01T01:18:01Z,CUSTOMS_CLEARANCE,6498,4800,6498,4800,22,30,SNOWSTORM,False,MODERATE,30.2989,-100.2402,2026-08-02T01:18:01Z,CR-USPS
EV-010157,LGS-1157-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-SINGAPORE,2026-08-01T01:18:34Z,CUSTOMS_CLEARANCE,3752,2400,3752,2400,22,30,CLEAR,True,MODERATE,48.945,-109.9743,2026-08-04T01:18:34Z,CR-MAERSK
EV-010158,LGS-1158-ROUTE,HUB-FRANKFURT,HUB-SINGAPORE,HUB-NEWYORK,2026-08-01T01:18:58Z,WAYPOINT_SCAN,2740,2400,2740,2400,19,30,SNOWSTORM,False,LOW,42.0537,-42.668,2026-08-04T01:18:58Z,CR-MAERSK
EV-010159,LGS-1159-ROUTE,HUB-FRANKFURT,HUB-FRANKFURT,HUB-MIAMI,2026-08-01T01:19:39Z,TRANSFER_ARRIVE,6177,4800,6177,4800,6,30,MODERATE,False,HEAVY,35.815,7.5521,2026-08-03T01:19:39Z,CR-FEDEX
EV-010160,LGS-1160-ROUTE,HUB-SEATTLE,HUB-SEATTLE,HUB-MIAMI,2026-08-01T01:20:06Z,CUSTOMS_CLEARANCE,3207,2400,3207,2400,9,30,HEAVY_RAIN,False,SEVERE_GRIDLOCK,44.461,-64.6296,2026-08-04T01:20:06Z,CR-MAERSK
EV-010161,LGS-1161-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-SINGAPORE,2026-08-01T01:20:36Z,YARD_DEPARTURE,6166,4800,6166,4800,12,30,CLEAR,False,LOW,46.8396,-89.4128,2026-08-04T01:20:36Z,CR-MAERSK
EV-010162,LGS-1162-ROUTE,HUB-NEWYORK,HUB-LOSANGELES,HUB-ATLANTA,2026-08-01T01:21:09Z,WAYPOINT_SCAN,6473,4800,6473,4800,29,30,MODERATE,False,MODERATE,28.0894,-13.2736,2026-08-04T01:21:09Z,CR-MAERSK
EV-010163,LGS-1163-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-SEATTLE,2026-08-01T01:21:31Z,CUSTOMS_CLEARANCE,5093,4800,5093,4800,11,30,CLEAR,False,LOW,47.7335,-28.6994,2026-08-03T01:21:31Z,CR-FEDEX
EV-010164,LGS-1164-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-MIAMI,2026-08-01T01:21:56Z,YARD_DEPARTURE,1445,2400,1445,2400,3,30,MODERATE,False,LOW,50.5567,-115.0273,2026-08-04T01:21:56Z,CR-FEDEX
EV-010165,LGS-1165-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-ATLANTA,2026-08-01T01:22:21Z,HUB_INGEST,8109,4800,8109,4800,18,30,CLEAR,False,SEVERE_GRIDLOCK,27.4303,-89.8314,2026-08-03T01:22:21Z,CR-USPS
EV-010166,LGS-1166-ROUTE,HUB-CHICAGO,HUB-FRANKFURT,HUB-SEATTLE,2026-08-01T01:22:52Z,YARD_DEPARTURE,2744,2400,2744,2400,24,30,CLEAR,False,LOW,33.75,-74.6261,2026-08-02T13:22:52Z,CR-UPS
EV-010167,LGS-1167-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-HOUSTON,2026-08-01T01:23:36Z,WAYPOINT_SCAN,3686,3600,3686,3600,13,30,MODERATE,True,LOW,29.5342,-95.7648,2026-08-02T13:23:36Z,CR-FEDEX
EV-010168,LGS-1168-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-SEATTLE,2026-08-01T01:23:54Z,CUSTOMS_CLEARANCE,4732,3600,4732,3600,13,30,CLEAR,False,HEAVY,36.6087,-5.8079,2026-08-04T01:23:54Z,CR-FEDEX
EV-010169,LGS-1169-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-CHICAGO,2026-08-01T01:24:36Z,TRANSFER_ARRIVE,3968,3600,3968,3600,15,30,MODERATE,False,LOW,30.9432,-99.7535,2026-08-02T13:24:36Z,CR-UPS
EV-010170,LGS-1170-ROUTE,HUB-FRANKFURT,HUB-FRANKFURT,HUB-MIAMI,2026-08-01T01:25:06Z,TRANSFER_ARRIVE,3891,4800,3891,4800,19,30,HEAVY_RAIN,False,MODERATE,34.7846,-17.9359,2026-08-03T01:25:06Z,CR-USPS
EV-010171,LGS-1171-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-MIAMI,2026-08-01T01:25:36Z,YARD_DEPARTURE,1570,2400,1570,2400,15,30,HEAVY_RAIN,False,HEAVY,31.533,-24.9089,2026-08-02T13:25:36Z,CR-MAERSK
EV-010172,LGS-1172-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-ATLANTA,2026-08-01T01:25:51Z,YARD_DEPARTURE,4332,4800,4332,4800,28,30,CLEAR,False,LOW,25.0971,-123.3622,2026-08-04T01:25:51Z,CR-DHL
EV-010173,LGS-1173-ROUTE,HUB-HOUSTON,HUB-HOUSTON,HUB-MEMPHIS,2026-08-01T01:26:21Z,YARD_DEPARTURE,3428,2400,3428,2400,15,30,FOG,False,LOW,25.5144,-87.3263,2026-08-03T01:26:21Z,CR-MAERSK
EV-010174,LGS-1174-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-HOUSTON,2026-08-01T01:26:54Z,CUSTOMS_CLEARANCE,3366,3600,3366,3600,5,30,MODERATE,False,LOW,38.9024,-56.0561,2026-08-02T01:26:54Z,CR-UPS
EV-010175,LGS-1175-ROUTE,HUB-SINGAPORE,HUB-SINGAPORE,HUB-ATLANTA,2026-08-01T01:27:20Z,TRANSFER_ARRIVE,5322,3600,5322,3600,5,30,CLEAR,False,HEAVY,38.8667,-95.4098,2026-08-03T01:27:20Z,CR-UPS
EV-010176,LGS-1176-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-SEATTLE,2026-08-01T01:27:50Z,TRANSFER_ARRIVE,4014,3600,4014,3600,2,30,CLEAR,True,LOW,25.974,-14.575,2026-08-02T13:27:50Z,CR-USPS
EV-010177,LGS-1177-ROUTE,HUB-HOUSTON,HUB-CHICAGO,HUB-FRANKFURT,2026-08-01T01:28:38Z,WAYPOINT_SCAN,5305,4800,5305,4800,18,30,FOG,True,MODERATE,43.8855,-106.8389,2026-08-02T01:28:38Z,CR-FEDEX
EV-010178,LGS-1178-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-CHICAGO,2026-08-01T01:28:51Z,WAYPOINT_SCAN,5471,4800,5471,4800,6,30,CLEAR,False,LOW,25.7259,-102.5081,2026-08-03T01:28:51Z,CR-UPS
EV-010179,LGS-1179-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-DETROIT,2026-08-01T01:29:31Z,HUB_INGEST,1753,2400,1753,2400,18,30,CLEAR,False,HEAVY,38.1374,-45.5615,2026-08-02T01:29:31Z,CR-DHL
EV-010180,LGS-1180-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-SINGAPORE,2026-08-01T01:29:55Z,CUSTOMS_CLEARANCE,4530,2400,4530,2400,22,30,CLEAR,False,MODERATE,35.6707,-121.8248,2026-08-02T01:29:55Z,CR-FEDEX
EV-010181,LGS-1181-ROUTE,HUB-ATLANTA,HUB-CHICAGO,HUB-FRANKFURT,2026-08-01T01:30:23Z,YARD_DEPARTURE,4572,3600,4572,3600,28,30,CLEAR,False,MODERATE,48.841,9.0651,2026-08-02T01:30:23Z,CR-USPS
EV-010182,LGS-1182-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-LOSANGELES,2026-08-01T01:31:00Z,WAYPOINT_SCAN,5192,4800,5192,4800,28,30,FOG,False,MODERATE,40.5646,-53.4081,2026-08-03T01:31:00Z,CR-USPS
EV-010183,LGS-1183-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-SEATTLE,2026-08-01T01:31:36Z,HUB_INGEST,4765,4800,4765,4800,7,30,CLEAR,True,MODERATE,47.2054,-37.0324,2026-08-02T13:31:36Z,CR-UPS
EV-010184,LGS-1184-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-SEATTLE,2026-08-01T01:31:55Z,HUB_INGEST,2342,2400,2342,2400,29,30,CLEAR,False,LOW,51.955,-90.8794,2026-08-03T01:31:55Z,CR-DHL
EV-010185,LGS-1185-ROUTE,HUB-HOUSTON,HUB-DETROIT,HUB-FRANKFURT,2026-08-01T01:32:24Z,TRANSFER_ARRIVE,1612,2400,1612,2400,20,30,MODERATE,False,HEAVY,29.7899,3.8727,2026-08-02T13:32:24Z,CR-UPS
EV-010186,LGS-1186-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-NEWYORK,2026-08-01T01:33:09Z,CUSTOMS_CLEARANCE,3803,4800,3803,4800,26,30,CLEAR,False,LOW,26.6943,-79.8624,2026-08-03T01:33:09Z,CR-FEDEX
EV-010187,LGS-1187-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-DETROIT,2026-08-01T01:33:21Z,CUSTOMS_CLEARANCE,3803,4800,3803,4800,20,30,CLEAR,True,LOW,45.9109,-107.7422,2026-08-03T01:33:21Z,CR-FEDEX
EV-010188,LGS-1188-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-NEWYORK,2026-08-01T01:33:55Z,YARD_DEPARTURE,4275,2400,4275,2400,29,30,MODERATE,False,LOW,42.0531,-63.5857,2026-08-03T01:33:55Z,CR-DHL
EV-010189,LGS-1189-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-LOSANGELES,2026-08-01T01:34:30Z,CUSTOMS_CLEARANCE,4481,4800,4481,4800,3,30,SNOWSTORM,False,LOW,42.1219,-107.816,2026-08-02T13:34:30Z,CR-USPS
EV-010190,LGS-1190-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-MEMPHIS,2026-08-01T01:35:05Z,YARD_DEPARTURE,4109,4800,4109,4800,17,30,CLEAR,True,LOW,33.5389,4.8907,2026-08-03T01:35:05Z,CR-USPS
