order_id,customer_id,order_date,amount,warehouse_id
ORD-00346,CUST-JOIN-0346,2026-08-15,4750.64,WH-NEWYORK
ORD-00347,CUST-JOIN-0347,2026-08-15,5664.3,WH-MIAMI
ORD-00348,CUST-JOIN-0348,2026-08-15,3438.73,WH-CHICAGO
ORD-00349,CUST-JOIN-0349,2026-08-15,6431.25,WH-DETROIT
ORD-00350,CUST-JOIN-0350,2026-08-15,400.86,WH-DETROIT
ORD-00351,CUST-JOIN-0351,2026-08-15,7564.24,WH-DETROIT
ORD-00352,CUST-JOIN-0352,2026-08-15,3677.36,WH-CHICAGO
ORD-00353,CUST-JOIN-0353,2026-08-15,4466.0,WH-NEWYORK
ORD-00354,CUST-JOIN-0354,2026-08-15,2650.2,WH-CHICAGO
ORD-00355,CUST-JOIN-0355,2026-08-15,4004.57,WH-MIAMI
ORD-00356,CUST-JOIN-0356,2026-08-15,5068.67,WH-NEWYORK
ORD-00357,CUST-JOIN-0357,2026-08-15,5402.36,WH-NEWYORK
ORD-00358,CUST-JOIN-0358,2026-08-15,3675.81,WH-MIAMI
ORD-00359,CUST-JOIN-0359,2026-08-15,7017.53,WH-CHICAGO
ORD-00360,CUST-JOIN-0360,2026-08-15,4715.61,WH-NEWYORK
ORD-00361,CUST-JOIN-0361,2026-08-16,7098.04,WH-DETROIT
ORD-00362,CUST-JOIN-0362,2026-08-16,4926.29,WH-CHICAGO
ORD-00363,CUST-JOIN-0363,2026-08-16,690.66,WH-NEWYORK
ORD-00364,CUST-JOIN-0364,2026-08-16,2839.95,WH-MIAMI
ORD-00365,CUST-JOIN-0365,2026-08-16,4985.52,WH-DETROIT
ORD-00366,CUST-JOIN-0366,2026-08-16,6971.94,WH-NEWYORK
ORD-00367,CUST-JOIN-0367,2026-08-16,3710.24,WH-NEWYORK
ORD-00368,CUST-JOIN-0368,2026-08-16,2230.16,WH-MIAMI
ORD-00369,CUST-JOIN-0369,2026-08-16,3874.35,WH-MIAMI
ORD-00370,CUST-JOIN-0370,2026-08-16,609.3,WH-MIAMI
ORD-00371,CUST-JOIN-0371,2026-08-16,4134.49,WH-MIAMI
ORD-00372,CUST-JOIN-0372,2026-08-16,1812.93,WH-DETROIT
ORD-00373,CUST-JOIN-0373,2026-08-16,1107.95,WH-MIAMI
ORD-00374,CUST-JOIN-0374,2026-08-16,4572.04,WH-NEWYORK
ORD-00375,CUST-JOIN-0375,2026-08-16,2689.49,WH-DETROIT
ORD-00376,CUST-JOIN-0376,2026-08-16,5142.61,WH-CHICAGO
ORD-00377,CUST-JOIN-0377,2026-08-16,3492.43,WH-CHICAGO
ORD-00378,CUST-JOIN-0378,2026-08-16,4782.17,WH-MIAMI
ORD-00379,CUST-JOIN-0379,2026-08-16,7402.31,WH-NEWYORK
ORD-00380,CUST-JOIN-0380,2026-08-16,5204.11,WH-DETROIT
ORD-00381,CUST-JOIN-0381,2026-08-16,4052.16,WH-NEWYORK
ORD-00382,CUST-JOIN-0382,2026-08-16,4560.95,WH-DETROIT
ORD-00383,CUST-JOIN-0383,2026-08-16,4909.35,WH-DETROIT
ORD-00384,CUST-JOIN-0384,2026-08-16,5742.41,WH-CHICAGO
ORD-00385,CUST-JOIN-0385,2026-08-17,4045.41,WH-NEWYORK
ORD-00386,CUST-JOIN-0386,2026-08-17,5665.36,WH-DETROIT
ORD-00387,CUST-JOIN-0387,2026-08-17,5930.51,WH-MIAMI
ORD-00388,CUST-JOIN-0388,2026-08-17,2906.45,WH-NEWYORK
ORD-00389,CUST-JOIN-0389,2026-08-17,3809.92,WH-NEWYORK
ORD-00390,CUST-JOIN-0390,2026-08-17,7286.87,WH-DETROIT
ORD-00391,CUST-JOIN-0391,2026-08-17,4046.54,WH-MIAMI
ORD-00392,CUST-JOIN-0392,2026-08-17,4385.47,WH-NEWYORK
ORD-00393,CUST-JOIN-0393,2026-08-17,6754.37,WH-CHICAGO
ORD-00394,CUST-JOIN-0394,2026-08-17,2464.22,WH-DETROIT
ORD-00395,CUST-JOIN-0395,2026-08-17,4931.46,WH-MIAMI
ORD-00396,CUST-JOIN-0396,2026-08-17,1746.81,WH-DETROIT
ORD-00397,CUST-JOIN-0397,2026-08-17,5181.59,WH-MIAMI
ORD-00398,CUST-JOIN-0398,2026-08-17,585.85,WH-NEWYORK
ORD-00399,CUST-JOIN-0399,2026-08-17,2522.29,WH-CHICAGO
ORD-00400,CUST-JOIN-0400,2026-08-17,1038.05,WH-MIAMI
ORD-00401,CUST-JOIN-0401,2026-08-17,554.91,WH-DETROIT
ORD-00402,CUST-JOIN-0402,2026-08-17,7417.07,WH-CHICAGO
ORD-00403,CUST-JOIN-0403,2026-08-17,410.64,WH-MIAMI
ORD-00404,CUST-JOIN-0404,2026-08-17,5833.65,WH-NEWYORK
ORD-00405,CUST-JOIN-0405,2026-08-17,1580.08,WH-MIAMI
ORD-00406,CUST-JOIN-0406,2026-08-17,5154.22,WH-NEWYORK
ORD-00407,CUST-JOIN-0407,2026-08-17,3143.58,WH-CHICAGO
ORD-00408,CUST-JOIN-0408,2026-08-17,5950.61,WH-MIAMI
ORD-00409,CUST-JOIN-0409,2026-08-18,6675.62,WH-MIAMI
ORD-00410,CUST-JOIN-0410,2026-08-18,2960.73,WH-CHICAGO
ORD-00411,CUST-JOIN-0411,2026-08-18,4832.89,WH-CHICAGO
ORD-00412,CUST-JOIN-0412,2026-08-18,2774.84,WH-CHICAGO
ORD-00413,CUST-JOIN-0413,2026-08-18,6711.23,WH-DETROIT
ORD-00414,CUST-JOIN-0414,2026-08-18,3838.84,WH-CHICAGO
ORD-00415,CUST-JOIN-0415,2026-08-18,6759.8,WH-DETROIT
ORD-00416,CUST-JOIN-0416,2026-08-18,275.82,WH-DETROIT
ORD-00417,CUST-JOIN-0417,2026-08-18,602.12,WH-DETROIT
ORD-00418,CUST-JOIN-0418,2026-08-18,481.15,WH-CHICAGO
ORD-00419,CUST-JOIN-0419,2026-08-18,5808.38,WH-DETROIT
ORD-00420,CUST-JOIN-0420,2026-08-18,309.93,WH-CHICAGO
ORD-00421,CUST-JOIN-0421,2026-08-18,3818.51,WH-DETROIT
ORD-00422,CUST-JOIN-0422,2026-08-18,3241.04,WH-NEWYORK
ORD-00423,CUST-JOIN-0423,2026-08-18,610.01,WH-CHICAGO
ORD-00424,CUST-JOIN-0424,2026-08-18,6774.36,WH-NEWYORK
ORD-00425,CUST-JOIN-0425,2026-08-18,1025.44,WH-DETROIT
ORD-00426,CUST-JOIN-0426,2026-08-18,5010.18,WH-MIAMI
ORD-00427,CUST-JOIN-0427,2026-08-18,6347.14,WH-DETROIT
ORD-00428,CUST-JOIN-0428,2026-08-18,6963.62,WH-NEWYORK
ORD-00429,CUST-JOIN-0429,2026-08-18,5946.49,WH-NEWYORK
ORD-00430,CUST-JOIN-0430,2026-08-18,2057.35,WH-CHICAGO
ORD-00431,CUST-JOIN-0431,2026-08-18,671.38,WH-NEWYORK
ORD-00432,CUST-JOIN-0432,2026-08-18,1152.54,WH-MIAMI
ORD-00433,CUST-JOIN-0433,2026-08-19,5427.96,WH-DETROIT
ORD-00434,CUST-JOIN-0434,2026-08-19,2687.44,WH-DETROIT
ORD-00435,CUST-JOIN-0435,2026-08-19,7541.59,WH-MIAMI
ORD-00436,CUST-JOIN-0436,2026-08-19,2038.54,WH-CHICAGO
ORD-00437,CUST-JOIN-0437,2026-08-19,5673.47,WH-DETROIT
ORD-00438,CUST-JOIN-0438,2026-08-19,7035.27,WH-MIAMI
ORD-00439,CUST-JOIN-0439,2026-08-19,6417.1,WH-MIAMI
ORD-00440,CUST-JOIN-0440,2026-08-19,7145.12,WH-NEWYORK
ORD-00441,CUST-JOIN-0441,2026-08-19,1993.37,WH-CHICAGO
ORD-00442,CUST-JOIN-0442,2026-08-19,1049.52,WH-DETROIT
ORD-00443,CUST-JOIN-0443,2026-08-19,7341.74,WH-CHICAGO
ORD-00444,CUST-JOIN-0444,2026-08-19,6130.97,WH-MIAMI
ORD-00445,CUST-JOIN-0445,2026-08-19,2259.03,WH-CHICAGO
ORD-00446,CUST-JOIN-0446,2026-08-19,7752.11,WH-DETROIT
ORD-00447,CUST-JOIN-0447,2026-08-19,4922.63,WH-DETROIT
ORD-00448,CUST-JOIN-0448,2026-08-19,7820.45,WH-NEWYORK
ORD-00449,CUST-JOIN-0449,2026-08-19,1754.11,WH-NEWYORK
ORD-00450,CUST-JOIN-0450,2026-08-19,5913.33,WH-DETROIT
ORD-00451,CUST-JOIN-0451,2026-08-19,4180.06,WH-NEWYORK
ORD-00452,CUST-JOIN-0452,2026-08-19,3024.66,WH-CHICAGO
ORD-00453,CUST-JOIN-0453,2026-08-19,5097.66,WH-DETROIT
ORD-00454,CUST-JOIN-0454,2026-08-19,1228.2,WH-NEWYORK
ORD-00455,CUST-JOIN-0455,2026-08-19,1032.11,WH-MIAMI
ORD-00456,CUST-JOIN-0456,2026-08-19,3782.92,WH-CHICAGO
ORD-00457,CUST-JOIN-0457,2026-08-20,5487.68,WH-NEWYORK
ORD-00458,CUST-JOIN-0458,2026-08-20,378.32,WH-DETROIT
ORD-00459,CUST-JOIN-0459,2026-08-20,4336.33,WH-MIAMI
ORD-00460,CUST-JOIN-0460,2026-08-20,6264.35,WH-DETROIT
ORD-00461,CUST-JOIN-0461,2026-08-20,6639.75,WH-CHICAGO
ORD-00462,CUST-JOIN-0462,2026-08-20,6691.6,WH-MIAMI
ORD-00463,CUST-JOIN-0463,2026-08-20,1462.3,WH-NEWYORK
ORD-00464,CUST-JOIN-0464,2026-08-20,7484.25,WH-MIAMI
ORD-00465,CUST-JOIN-0465,2026-08-20,2265.13,WH-DETROIT
ORD-00466,CUST-JOIN-0466,2026-08-20,793.58,WH-DETROIT
ORD-00467,CUST-JOIN-0467,2026-08-20,3579.44,WH-MIAMI
ORD-00468,CUST-JOIN-0468,2026-08-20,2276.57,WH-NEWYORK
ORD-00469,CUST-JOIN-0469,2026-08-20,4823.72,WH-MIAMI
ORD-00470,CUST-JOIN-0470,2026-08-20,943.28,WH-CHICAGO
ORD-00471,CUST-JOIN-0471,2026-08-20,2061.17,WH-NEWYORK
ORD-00472,CUST-JOIN-0472,2026-08-20,7975.13,WH-MIAMI
ORD-00473,CUST-JOIN-0473,2026-08-20,1055.33,WH-CHICAGO
ORD-00474,CUST-JOIN-0474,2026-08-20,2729.08,WH-NEWYORK
ORD-00475,CUST-JOIN-0475,2026-08-20,5003.83,WH-NEWYORK
ORD-00476,CUST-JOIN-0476,2026-08-20,7643.95,WH-NEWYORK
ORD-00477,CUST-JOIN-0477,2026-08-20,1130.86,WH-CHICAGO
ORD-00478,CUST-JOIN-0478,2026-08-20,3934.17,WH-MIAMI
ORD-00479,CUST-JOIN-0479,2026-08-20,5943.37,WH-DETROIT
ORD-00480,CUST-JOIN-0480,2026-08-20,5752.6,WH-MIAMI
ORD-00481,CUST-JOIN-0481,2026-08-21,5179.75,WH-DETROIT
ORD-00482,CUST-JOIN-0482,2026-08-21,7846.42,WH-NEWYORK
ORD-00483,CUST-JOIN-0483,2026-08-21,3758.53,WH-NEWYORK
ORD-00484,CUST-JOIN-0484,2026-08-21,7444.05,WH-DETROIT
ORD-00485,CUST-JOIN-0485,2026-08-21,887.4,WH-NEWYORK
ORD-00486,CUST-JOIN-0486,2026-08-21,265.75,WH-DETROIT
ORD-00487,CUST-JOIN-0487,2026-08-21,3987.29,WH-CHICAGO
ORD-00488,CUST-JOIN-0488,2026-08-21,5503.68,WH-NEWYORK
ORD-00489,CUST-JOIN-0489,2026-08-21,7704.95,WH-MIAMI
ORD-00490,CUST-JOIN-0490,2026-08-21,6832.27,WH-CHICAGO
ORD-00491,CUST-JOIN-0491,2026-08-21,7086.48,WH-CHICAGO
ORD-00492,CUST-JOIN-0492,2026-08-21,6326.73,WH-NEWYORK
ORD-00493,CUST-JOIN-0493,2026-08-21,962.28,WH-NEWYORK
ORD-00494,CUST-JOIN-0494,2026-08-21,1575.13,WH-CHICAGO
ORD-00495,CUST-JOIN-0495,2026-08-21,3946.12,WH-NEWYORK
ORD-00496,CUST-JOIN-0496,2026-08-21,4623.95,WH-CHICAGO
ORD-00497,CUST-JOIN-0497,2026-08-21,2235.48,WH-NEWYORK
ORD-00498,CUST-JOIN-0498,2026-08-21,2028.05,WH-NEWYORK
ORD-00499,CUST-JOIN-0499,2026-08-21,7992.99,WH-CHICAGO
ORD-00500,CUST-JOIN-0500,2026-08-21,512.56,WH-MIAMI
ORD-00501,CUST-JOIN-0501,2026-08-21,908.58,WH-DETROIT
ORD-00502,CUST-JOIN-0502,2026-08-21,5734.79,WH-NEWYORK
ORD-00503,CUST-JOIN-0503,2026-08-21,6129.67,WH-NEWYORK
ORD-00504,CUST-JOIN-0504,2026-08-21,4339.42,WH-NEWYORK
ORD-00505,CUST-JOIN-0505,2026-08-22,4389.18,WH-NEWYORK
ORD-00506,CUST-JOIN-0506,2026-08-22,7578.7,WH-CHICAGO
ORD-00507,CUST-JOIN-0507,2026-08-22,4904.59,WH-NEWYORK
ORD-00508,CUST-JOIN-0508,2026-08-22,5130.58,WH-CHICAGO
ORD-00509,CUST-JOIN-0509,2026-08-22,4074.6,WH-NEWYORK
ORD-00510,CUST-JOIN-0510,2026-08-22,4775.68,WH-MIAMI
ORD-00511,CUST-JOIN-0511,2026-08-22,6548.61,WH-CHICAGO
ORD-00512,CUST-JOIN-0512,2026-08-22,6403.07,WH-DETROIT
ORD-00513,CUST-JOIN-0513,2026-08-22,6224.99,WH-DETROIT
ORD-00514,CUST-JOIN-0514,2026-08-22,6978.4,WH-DETROIT
ORD-00515,CUST-JOIN-0515,2026-08-22,210.55,WH-NEWYORK
ORD-00516,CUST-JOIN-0516,2026-08-22,4874.89,WH-NEWYORK
ORD-00517,CUST-JOIN-0517,2026-08-22,7900.29,WH-CHICAGO
ORD-00518,CUST-JOIN-0518,2026-08-22,3285.56,WH-MIAMI
ORD-00519,CUST-JOIN-0519,2026-08-22,3238.89,WH-NEWYORK
ORD-00520,CUST-JOIN-0520,2026-08-22,228.81,WH-DETROIT
ORD-00521,CUST-JOIN-0521,2026-08-22,7520.89,WH-MIAMI
ORD-00522,CUST-JOIN-0522,2026-08-22,548.63,WH-DETROIT
ORD-00523,CUST-JOIN-0523,2026-08-22,4369.77,WH-MIAMI
ORD-00524,CUST-JOIN-0524,2026-08-22,4958.83,WH-CHICAGO
ORD-00525,CUST-JOIN-0525,2026-08-22,4573.23,WH-DETROIT
ORD-00526,CUST-JOIN-0526,2026-08-22,2473.61,WH-DETROIT
ORD-00527,CUST-JOIN-0527,2026-08-22,3122.98,WH-CHICAGO
ORD-00528,CUST-JOIN-0528,2026-08-22,546.23,WH-DETROIT
ORD-00529,CUST-JOIN-0529,2026-08-23,7379.88,WH-CHICAGO
ORD-00530,CUST-JOIN-0530,2026-08-23,2410.78,WH-DETROIT
ORD-00531,CUST-JOIN-0531,2026-08-23,2762.99,WH-NEWYORK
ORD-00532,CUST-JOIN-0532,2026-08-23,7146.07,WH-DETROIT
ORD-00533,CUST-JOIN-0533,2026-08-23,6926.94,WH-DETROIT
ORD-00534,CUST-JOIN-0534,2026-08-23,1225.6,WH-NEWYORK
ORD-00535,CUST-JOIN-0535,2026-08-23,3975.69,WH-MIAMI
ORD-00536,CUST-JOIN-0536,2026-08-23,6226.45,WH-NEWYORK
ORD-00537,CUST-JOIN-0537,2026-08-23,2036.1,WH-CHICAGO
ORD-00538,CUST-JOIN-0538,2026-08-23,7641.86,WH-CHICAGO
ORD-00539,CUST-JOIN-0539,2026-08-23,7114.09,WH-NEWYORK
ORD-00540,CUST-JOIN-0540,2026-08-23,2177.35,WH-MIAMI
ORD-00541,CUST-JOIN-0541,2026-08-23,6237.87,WH-CHICAGO
ORD-00542,CUST-JOIN-0542,2026-08-23,6855.28,WH-MIAMI
ORD-00543,CUST-JOIN-0543,2026-08-23,309.1,WH-CHICAGO
ORD-00544,CUST-JOIN-0544,2026-08-23,1772.73,WH-DETROIT
ORD-00545,CUST-JOIN-0545,2026-08-23,2692.73,WH-NEWYORK
ORD-00546,CUST-JOIN-0546,2026-08-23,7495.61,WH-DETROIT
ORD-00547,CUST-JOIN-0547,2026-08-23,3361.72,WH-CHICAGO
ORD-00548,CUST-JOIN-0548,2026-08-23,4770.86,WH-MIAMI
ORD-00549,CUST-JOIN-0549,2026-08-23,1398.09,WH-CHICAGO
ORD-00550,CUST-JOIN-0550,2026-08-23,4662.13,WH-MIAMI
ORD-00551,CUST-JOIN-0551,2026-08-23,6257.17,WH-DETROIT
ORD-00552,CUST-JOIN-0552,2026-08-23,4346.82,WH-MIAMI
ORD-00553,CUST-JOIN-0553,2026-08-24,7033.72,WH-MIAMI
ORD-00554,CUST-JOIN-0554,2026-08-24,7409.61,WH-CHICAGO
ORD-00555,CUST-JOIN-0555,2026-08-24,3096.71,WH-MIAMI
ORD-00556,CUST-JOIN-0556,2026-08-24,1297.98,WH-NEWYORK
ORD-00557,CUST-JOIN-0557,2026-08-24,2583.47,WH-NEWYORK
ORD-00558,CUST-JOIN-0558,2026-08-24,3702.53,WH-NEWYORK
ORD-00559,CUST-JOIN-0559,2026-08-24,5429.55,WH-DETROIT
ORD-00560,CUST-JOIN-0560,2026-08-24,6658.26,WH-NEWYORK
ORD-00561,CUST-JOIN-0561,2026-08-24,1050.36,WH-NEWYORK
ORD-00562,CUST-JOIN-0562,2026-08-24,3598.62,WH-NEWYORK
ORD-00563,CUST-JOIN-0563,2026-08-24,7932.38,WH-CHICAGO
ORD-00564,CUST-JOIN-0564,2026-08-24,3281.94,WH-DETROIT
ORD-00565,CUST-JOIN-0565,2026-08-24,1125.64,WH-CHICAGO
ORD-00566,CUST-JOIN-0566,2026-08-24,5953.38,WH-MIAMI
ORD-00567,CUST-JOIN-0567,2026-08-24,1824.01,WH-CHICAGO
ORD-00568,CUST-JOIN-0568,2026-08-24,3048.19,WH-NEWYORK
ORD-00569,CUST-JOIN-0569,2026-08-24,6463.2,WH-DETROIT
ORD-00570,CUST-JOIN-0570,2026-08-24,327.11,WH-CHICAGO
ORD-00571,CUST-JOIN-0571,2026-08-24,5279.1,WH-DETROIT
ORD-00572,CUST-JOIN-0572,2026-08-24,6591.47,WH-CHICAGO
ORD-00573,CUST-JOIN-0573,2026-08-24,6446.98,WH-DETROIT
ORD-00574,CUST-JOIN-0574,2026-08-24,6026.09,WH-MIAMI
ORD-00575,CUST-JOIN-0575,2026-08-24,6880.82,WH-MIAMI
ORD-00576,CUST-JOIN-0576,2026-08-24,5346.72,WH-DETROIT
ORD-00577,CUST-JOIN-0577,2026-08-25,5359.59,WH-DETROIT
ORD-00578,CUST-JOIN-0578,2026-08-25,4169.24,WH-MIAMI
ORD-00579,CUST-JOIN-0579,2026-08-25,6859.86,WH-NEWYORK
ORD-00580,CUST-JOIN-0580,2026-08-25,5904.69,WH-CHICAGO
ORD-00581,CUST-JOIN-0581,2026-08-25,2669.44,WH-NEWYORK
ORD-00582,CUST-JOIN-0582,2026-08-25,2627.88,WH-NEWYORK
ORD-00583,CUST-JOIN-0583,2026-08-25,5145.69,WH-CHICAGO
ORD-00584,CUST-JOIN-0584,2026-08-25,7020.63,WH-CHICAGO
ORD-00585,CUST-JOIN-0585,2026-08-25,3767.34,WH-MIAMI
ORD-00586,CUST-JOIN-0586,2026-08-25,6461.5,WH-NEWYORK
ORD-00587,CUST-JOIN-0587,2026-08-25,1605.25,WH-MIAMI
ORD-00588,CUST-JOIN-0588,2026-08-25,2860.14,WH-NEWYORK
ORD-00589,CUST-JOIN-0589,2026-08-25,386.73,WH-CHICAGO
ORD-00590,CUST-JOIN-0590,2026-08-25,4792.53,WH-MIAMI
ORD-00591,CUST-JOIN-0591,2026-08-25,449.54,WH-DETROIT
ORD-00592,CUST-JOIN-0592,2026-08-25,3843.7,WH-MIAMI
ORD-00593,CUST-JOIN-0593,2026-08-25,6573.92,WH-DETROIT
ORD-00594,CUST-JOIN-0594,2026-08-25,1623.37,WH-MIAMI
ORD-00595,CUST-JOIN-0595,2026-08-25,4443.33,WH-MIAMI
ORD-00596,CUST-JOIN-0596,2026-08-25,7981.89,WH-DETROIT
ORD-00597,CUST-JOIN-0597,2026-08-25,7927.75,WH-DETROIT
ORD-00598,CUST-JOIN-0598,2026-08-25,6980.9,WH-CHICAGO
ORD-00599,CUST-JOIN-0599,2026-08-25,1810.46,WH-DETROIT
ORD-00600,CUST-JOIN-0600,2026-08-25,2812.24,WH-DETROIT
ORD-00601,CUST-JOIN-0601,2026-08-26,6317.36,WH-NEWYORK
ORD-00602,CUST-JOIN-0602,2026-08-26,5510.51,WH-NEWYORK
ORD-00603,CUST-JOIN-0603,2026-08-26,3385.64,WH-DETROIT
ORD-00604,CUST-JOIN-0604,2026-08-26,1356.02,WH-NEWYORK
ORD-00605,CUST-JOIN-0605,2026-08-26,4662.23,WH-CHICAGO
ORD-00606,CUST-JOIN-0606,2026-08-26,5472.11,WH-NEWYORK
ORD-00607,CUST-JOIN-0607,2026-08-26,4360.43,WH-MIAMI
ORD-00608,CUST-JOIN-0608,2026-08-26,1650.82,WH-NEWYORK
ORD-00609,CUST-JOIN-0609,2026-08-26,7662.06,WH-MIAMI
ORD-00610,CUST-JOIN-0610,2026-08-26,431.75,WH-NEWYORK
ORD-00611,CUST-JOIN-0611,2026-08-26,5846.79,WH-CHICAGO
ORD-00612,CUST-JOIN-0612,2026-08-26,7498.44,WH-NEWYORK
ORD-00613,CUST-JOIN-0613,2026-08-26,4669.13,WH-CHICAGO
ORD-00614,CUST-JOIN-0614,2026-08-26,3168.91,WH-CHICAGO
ORD-00615,CUST-JOIN-0615,2026-08-26,5255.39,WH-MIAMI
ORD-00616,CUST-JOIN-0616,2026-08-26,2394.21,WH-CHICAGO
ORD-00617,CUST-JOIN-0617,2026-08-26,2535.3,WH-NEWYORK
ORD-00618,CUST-JOIN-0618,2026-08-26,1791.58,WH-MIAMI
ORD-00619,CUST-JOIN-0619,2026-08-26,2496.6,WH-CHICAGO
ORD-00620,CUST-JOIN-0620,2026-08-26,2646.07,WH-CHICAGO
ORD-00621,CUST-JOIN-0621,2026-08-26,6581.13,WH-CHICAGO
ORD-00622,CUST-JOIN-0622,2026-08-26,2469.95,WH-CHICAGO
ORD-00623,CUST-JOIN-0623,2026-08-26,1404.66,WH-CHICAGO
ORD-00624,CUST-JOIN-0624,2026-08-26,5437.53,WH-DETROIT
ORD-00625,CUST-JOIN-0625,2026-08-27,2841.27,WH-DETROIT
ORD-00626,CUST-JOIN-0626,2026-08-27,5881.55,WH-NEWYORK
ORD-00627,CUST-JOIN-0627,2026-08-27,2422.72,WH-CHICAGO
ORD-00628,CUST-JOIN-0628,2026-08-27,1217.11,WH-DETROIT
ORD-00629,CUST-JOIN-0629,2026-08-27,7572.2,WH-DETROIT
ORD-00630,CUST-JOIN-0630,2026-08-27,4582.31,WH-NEWYORK
ORD-00631,CUST-JOIN-0631,2026-08-27,2481.4,WH-CHICAGO
ORD-00632,CUST-JOIN-0632,2026-08-27,5083.03,WH-DETROIT
ORD-00633,CUST-JOIN-0633,2026-08-27,948.77,WH-MIAMI
ORD-00634,CUST-JOIN-0634,2026-08-27,1354.54,WH-MIAMI
ORD-00635,CUST-JOIN-0635,2026-08-27,3888.84,WH-NEWYORK
ORD-00636,CUST-JOIN-0636,2026-08-27,1062.27,WH-DETROIT
ORD-00637,CUST-JOIN-0637,2026-08-27,2173.11,WH-CHICAGO
ORD-00638,CUST-JOIN-0638,2026-08-27,4316.9,WH-DETROIT
ORD-00639,CUST-JOIN-0639,2026-08-27,2370.94,WH-CHICAGO
ORD-00640,CUST-JOIN-0640,2026-08-27,6370.79,WH-DETROIT
ORD-00641,CUST-JOIN-0641,2026-08-27,4218.59,WH-NEWYORK
ORD-00642,CUST-JOIN-0642,2026-08-27,6088.07,WH-MIAMI
ORD-00643,CUST-JOIN-0643,2026-08-27,5198.0,WH-CHICAGO
ORD-00644,CUST-JOIN-0644,2026-08-27,5187.77,WH-DETROIT
ORD-00645,CUST-JOIN-0645,2026-08-27,6950.51,WH-DETROIT
ORD-00646,CUST-JOIN-0646,2026-08-27,3905.52,WH-CHICAGO
ORD-00647,CUST-JOIN-0647,2026-08-27,2892.05,WH-NEWYORK
ORD-00648,CUST-JOIN-0648,2026-08-27,7402.85,WH-MIAMI
ORD-00649,CUST-JOIN-0649,2026-08-28,1367.79,WH-MIAMI
ORD-00650,CUST-JOIN-0650,2026-08-28,1719.79,WH-MIAMI
ORD-00651,CUST-JOIN-0651,2026-08-28,7949.2,WH-DETROIT
ORD-00652,CUST-JOIN-0652,2026-08-28,1210.79,WH-NEWYORK
ORD-00653,CUST-JOIN-0653,2026-08-28,1352.63,WH-DETROIT
ORD-00654,CUST-JOIN-0654,2026-08-28,4305.73,WH-MIAMI
ORD-00655,CUST-JOIN-0655,2026-08-28,799.26,WH-MIAMI
ORD-00656,CUST-JOIN-0656,2026-08-28,6658.35,WH-NEWYORK
ORD-00657,CUST-JOIN-0657,2026-08-28,859.43,WH-NEWYORK
ORD-00658,CUST-JOIN-0658,2026-08-28,3842.91,WH-DETROIT
ORD-00659,CUST-JOIN-0659,2026-08-28,4188.55,WH-NEWYORK
ORD-00660,CUST-JOIN-0660,2026-08-28,3805.61,WH-MIAMI
ORD-00661,CUST-JOIN-0661,2026-08-28,6874.53,WH-DETROIT
ORD-00662,CUST-JOIN-0662,2026-08-28,6383.34,WH-NEWYORK
ORD-00663,CUST-JOIN-0663,2026-08-28,4959.16,WH-MIAMI
ORD-00664,CUST-JOIN-0664,2026-08-28,1820.75,WH-DETROIT
ORD-00665,CUST-JOIN-0665,2026-08-28,4993.06,WH-CHICAGO
ORD-00666,CUST-JOIN-0666,2026-08-28,378.39,WH-MIAMI
ORD-00667,CUST-JOIN-0667,2026-08-28,6620.81,WH-DETROIT
ORD-00668,CUST-JOIN-0668,2026-08-28,3531.01,WH-NEWYORK
ORD-00669,CUST-JOIN-0669,2026-08-28,1242.15,WH-NEWYORK
ORD-00670,CUST-JOIN-0670,2026-08-28,232.32,WH-DETROIT
ORD-00671,CUST-JOIN-0671,2026-08-28,5096.3,WH-CHICAGO
ORD-00672,CUST-JOIN-0672,2026-08-28,6528.94,WH-MIAMI
ORD-00673,CUST-JOIN-0673,2026-08-29,3087.16,WH-DETROIT
ORD-00674,CUST-JOIN-0674,2026-08-29,1109.02,WH-CHICAGO
ORD-00675,CUST-JOIN-0675,2026-08-29,1669.52,WH-MIAMI
ORD-00676,CUST-JOIN-0676,2026-08-29,5036.48,WH-NEWYORK
ORD-00677,CUST-JOIN-0677,2026-08-29,3791.32,WH-CHICAGO
ORD-00678,CUST-JOIN-0678,2026-08-29,4363.45,WH-DETROIT
ORD-00679,CUST-JOIN-0679,2026-08-29,1498.46,WH-MIAMI
ORD-00680,CUST-JOIN-0680,2026-08-29,561.42,WH-CHICAGO
ORD-00681,CUST-JOIN-0681,2026-08-29,4363.34,WH-NEWYORK
ORD-00682,CUST-JOIN-0682,2026-08-29,5713.15,WH-MIAMI
ORD-00683,CUST-JOIN-0683,2026-08-29,6375.22,WH-MIAMI
ORD-00684,CUST-JOIN-0684,2026-08-29,5210.94,WH-CHICAGO
ORD-00685,CUST-JOIN-0685,2026-08-29,2862.99,WH-NEWYORK
ORD-00686,CUST-JOIN-0686,2026-08-29,1307.24,WH-DETROIT
ORD-00687,CUST-JOIN-0687,2026-08-29,2953.74,WH-MIAMI
ORD-00688,CUST-JOIN-0688,2026-08-29,7586.49,WH-MIAMI
ORD-00689,CUST-JOIN-0689,2026-08-29,7862.29,WH-NEWYORK
ORD-00690,CUST-JOIN-0690,2026-08-29,4087.04,WH-CHICAGO
