customer_id,total_transactions,purchase_count,days_as_customer,days_since_last_purchase,total_spent,transactions_per_month,avg_spend_per_transaction,lifetime_value_per_month,engagement_tier,spend_quartile,recency_score,frequency_score,monetary_score,rfm_score
CUST-ACT-00219,95,95,725,157,10775.87,3.9310344827586206,113.4302105263158,445.89806896551727,medium,Q1,1,4,1,6
CUST-ACT-00220,34,34,64,69,20501.84,15.9375,602.9952941176471,9610.237500000001,high,Q2,4,2,2,8
CUST-ACT-00221,130,130,886,136,72389.45,4.401805869074492,556.8419230769231,2451.1100451467264,medium,Q4,2,5,5,12
CUST-ACT-00222,92,92,868,28,51131.03,3.1797235023041472,555.7720652173913,1767.2014976958524,medium,Q3,5,4,4,13
CUST-ACT-00223,1,1,984,50,63012.61,0.030487804878048783,63012.61,1921.1161585365855,low,Q4,4,1,5,10
CUST-ACT-00224,85,85,88,166,11818.55,28.97727272727273,139.04176470588234,4029.0511363636365,high,Q1,1,3,1,5
CUST-ACT-00225,141,141,515,159,65792.87,8.213592233009708,466.6160992907801,3832.5943689320384,medium,Q4,1,5,5,11
CUST-ACT-00226,29,29,516,70,46653.23,1.686046511627907,1608.7320689655173,2712.3970930232563,low,Q3,4,1,4,9
CUST-ACT-00227,22,22,364,4,28876.95,1.8131868131868132,1312.5886363636364,2379.9684065934066,low,Q2,5,1,2,8
CUST-ACT-00228,22,22,369,2,11371.91,1.7886178861788617,516.905,924.5455284552845,low,Q1,5,1,1,7
CUST-ACT-00229,56,56,248,145,11699.5,6.774193548387096,208.91964285714286,1415.2620967741934,medium,Q1,1,2,1,4
CUST-ACT-00230,138,138,217,138,14957.3,19.078341013824886,108.38623188405796,2067.8294930875577,high,Q1,2,5,1,8
CUST-ACT-00231,58,58,908,87,44829.53,1.9162995594713657,772.9229310344828,1481.151872246696,low,Q3,3,2,3,8
CUST-ACT-00232,133,133,646,154,8718.59,6.1764705882352935,65.5533082706767,404.888080495356,medium,Q1,1,5,1,7
CUST-ACT-00233,19,19,958,95,37831.25,0.5949895615866388,1991.1184210526317,1184.6946764091858,low,Q3,3,1,3,7
CUST-ACT-00234,27,27,601,133,72179.34,1.3477537437603992,2673.3088888888888,3602.962063227953,low,Q4,2,1,5,8
CUST-ACT-00235,67,67,942,160,48869.72,2.1337579617834397,729.3988059701493,1556.3605095541402,medium,Q3,1,3,4,8
CUST-ACT-00236,99,99,326,120,2233.92,9.110429447852761,22.564848484848486,205.57546012269938,medium,Q1,2,4,1,7
CUST-ACT-00237,19,19,188,16,28442.49,3.0319148936170213,1496.973157894737,4538.695212765958,medium,Q2,5,1,2,8
CUST-ACT-00238,40,40,473,79,53678.67,2.536997885835095,1341.96675,3404.5668076109932,medium,Q3,3,2,4,9
CUST-ACT-00239,78,78,288,14,27674.04,8.125,354.79538461538465,2882.7125,medium,Q2,5,3,2,10
CUST-ACT-00240,128,128,354,85,16394.47,10.847457627118644,128.081796875,1389.3618644067797,high,Q1,3,5,2,10
CUST-ACT-00241,39,39,914,154,6776.7,1.2800875273522976,173.76153846153846,222.42997811816193,low,Q1,1,2,1,4
CUST-ACT-00242,73,73,781,145,6796.01,2.8040973111395644,93.09602739726027,261.05032010243275,medium,Q1,1,3,1,5
CUST-ACT-00243,97,97,531,104,12587.64,5.480225988700565,129.76948453608247,711.1661016949153,medium,Q1,3,4,1,8
CUST-ACT-00244,117,117,170,139,32581.11,20.64705882352941,278.4710256410256,5749.607647058823,high,Q2,2,4,3,9
CUST-ACT-00245,47,47,315,140,24960.95,4.476190476190476,531.0840425531915,2377.2333333333336,medium,Q2,2,2,2,6
CUST-ACT-00246,140,140,427,142,68532.79,9.836065573770492,489.5199285714285,4814.950117096018,medium,Q4,2,5,5,12
CUST-ACT-00247,121,121,914,159,32924.79,3.9715536105032827,272.10570247933885,1080.68238512035,medium,Q2,1,5,3,9
CUST-ACT-00248,74,74,448,57,72205.59,4.955357142857142,975.7512162162162,4835.195758928571,medium,Q4,4,3,5,12
CUST-ACT-00249,75,75,536,86,49509.54,4.197761194029851,660.1272,2771.056343283582,medium,Q3,3,3,4,10
CUST-ACT-00250,45,45,869,8,3801.01,1.5535097813578826,84.46688888888889,131.22013808975836,low,Q1,5,2,1,8
CUST-ACT-00251,143,143,559,103,45382.25,7.674418604651163,317.3583916083916,2435.54114490161,medium,Q3,3,5,4,12
CUST-ACT-00252,129,129,450,169,5048.46,8.6,39.1353488372093,336.564,medium,Q1,1,5,1,7
CUST-ACT-00253,50,50,419,86,71640.12,3.579952267303103,1432.8023999999998,5129.364200477326,medium,Q4,3,2,5,10
CUST-ACT-00254,101,101,614,89,73970.26,4.93485342019544,732.3788118811881,3614.182084690554,medium,Q4,3,4,5,12
CUST-ACT-00255,24,24,326,65,43613.83,2.2085889570552144,1817.2429166666668,4013.54263803681,medium,Q3,4,1,3,8
CUST-ACT-00256,70,70,290,5,73744.28,7.241379310344828,1053.4897142857142,7628.718620689656,medium,Q4,5,3,5,13
CUST-ACT-00257,137,137,75,20,1676.29,54.8,12.235693430656934,670.516,high,Q1,5,5,1,11
CUST-ACT-00258,126,126,719,47,29317.15,5.25730180806676,232.67579365079365,1223.2468706536858,medium,Q2,4,5,2,11
CUST-ACT-00259,14,14,419,25,9999.2,1.0023866348448687,714.2285714285715,715.9331742243437,low,Q1,5,1,1,7
CUST-ACT-00260,96,96,124,11,55396.37,23.2258064516129,577.0455208333334,13402.34758064516,high,Q3,5,4,4,13
CUST-ACT-00261,128,128,852,131,52557.86,4.507042253521127,410.60828125,1850.6288732394366,medium,Q3,2,5,4,11
CUST-ACT-00262,121,121,186,51,6067.46,19.516129032258064,50.144297520661155,978.6225806451613,high,Q1,4,5,1,10
CUST-ACT-00263,22,22,605,152,31746.15,1.0909090909090908,1443.0068181818183,1574.189256198347,low,Q2,1,1,3,5
CUST-ACT-00264,135,135,646,102,17211.86,6.269349845201238,127.49525925925926,799.3123839009288,medium,Q1,3,5,2,10
CUST-ACT-00265,143,143,569,61,17879.94,7.539543057996486,125.03454545454545,942.7033391915642,medium,Q1,4,5,2,11
CUST-ACT-00266,52,52,908,138,56559.81,1.7180616740088106,1087.6886538461538,1868.7161894273127,low,Q4,2,2,4,8
CUST-ACT-00267,89,89,868,112,40108.49,3.076036866359447,450.6571910112359,1386.2381336405529,medium,Q3,2,3,3,8
CUST-ACT-00268,146,146,34,104,2784.07,128.8235294117647,19.068972602739727,2456.5323529411767,high,Q1,3,5,1,9
CUST-ACT-00269,87,87,580,51,5056.41,4.5,58.11965517241379,261.5384482758621,medium,Q1,4,3,1,8
CUST-ACT-00270,108,108,652,5,62515.64,4.969325153374233,578.8485185185185,2876.4865030674846,medium,Q4,5,4,5,14
CUST-ACT-00271,107,107,305,86,57175.86,10.524590163934427,534.353831775701,5623.855081967214,high,Q4,3,4,4,11
CUST-ACT-00272,69,69,809,48,10454.89,2.5587144622991347,151.52014492753622,387.6967861557478,medium,Q1,4,3,1,8
CUST-ACT-00273,98,98,82,35,6791.51,35.853658536585364,69.3011224489796,2484.698780487805,high,Q1,5,4,1,10
CUST-ACT-00274,49,49,89,83,41479.23,16.51685393258427,846.5148979591837,13981.762921348316,high,Q3,3,2,3,8
CUST-ACT-00275,60,60,755,27,28120.86,2.3841059602649004,468.681,1117.385165562914,medium,Q2,5,3,2,10
CUST-ACT-00276,62,62,376,100,69868.76,4.946808510638298,1126.9154838709676,5574.635106382978,medium,Q4,3,3,5,11
CUST-ACT-00277,19,19,941,100,36261.02,0.6057385759829969,1908.4747368421051,1156.0367693942612,low,Q2,3,1,3,7
CUST-ACT-00278,27,27,778,99,48842.3,1.0411311053984575,1808.9740740740742,1883.3791773778921,low,Q3,3,1,4,8
CUST-ACT-00279,127,127,319,148,59796.57,11.943573667711599,470.8391338582677,5623.501880877743,high,Q4,1,5,4,10
CUST-ACT-00280,77,77,591,162,65298.85,3.9086294416243654,848.037012987013,3314.6624365482235,medium,Q4,1,3,5,9
CUST-ACT-00281,34,34,72,133,13590.07,14.166666666666668,399.70794117647057,5662.529166666667,high,Q1,2,2,1,5
CUST-ACT-00282,74,74,563,118,7980.37,3.94316163410302,107.84283783783783,425.2417406749556,medium,Q1,2,3,1,6
CUST-ACT-00283,6,6,992,176,46071.02,0.18145161290322578,7678.503333333333,1393.2768145161288,low,Q3,1,1,4,6
CUST-ACT-00284,147,147,616,115,21310.7,7.159090909090908,144.97074829931972,1037.8587662337661,medium,Q2,2,5,2,9
CUST-ACT-00285,9,9,319,122,48233.42,0.8463949843260189,5359.268888888889,4536.058307210032,low,Q3,2,1,4,7
CUST-ACT-00286,144,144,71,46,40242.82,60.84507042253521,279.4640277777778,17004.008450704227,high,Q3,4,5,3,12
CUST-ACT-00287,53,53,489,136,65972.7,3.2515337423312882,1244.7679245283018,4047.40490797546,medium,Q4,2,2,5,9
CUST-ACT-00288,48,48,880,101,45685.29,1.6363636363636365,951.776875,1557.4530681818183,low,Q3,3,2,4,9
CUST-ACT-00289,123,123,425,9,46510.71,8.682352941176472,378.1358536585366,3283.1089411764706,medium,Q3,5,5,4,14
CUST-ACT-00290,18,18,859,41,3625.22,0.6286379511059371,201.4011111111111,126.60838183934807,low,Q1,4,1,1,6
CUST-ACT-00291,6,6,257,122,32001.15,0.7003891050583658,5333.525000000001,3735.5428015564207,low,Q2,2,1,3,6
CUST-ACT-00292,11,11,682,90,70898.02,0.48387096774193544,6445.274545454546,3118.681231671554,low,Q4,3,1,5,9
CUST-ACT-00293,59,59,267,124,68398.12,6.629213483146067,1159.2901694915254,7685.1820224719095,medium,Q4,2,2,5,9
CUST-ACT-00294,25,25,217,14,52963.23,3.456221198156682,2118.5292,7322.1055299539175,medium,Q3,5,1,4,10
CUST-ACT-00295,70,70,788,21,70602.22,2.66497461928934,1008.6031428571429,2687.9017766497464,medium,Q4,5,3,5,13
CUST-ACT-00296,1,1,412,149,15935.23,0.07281553398058253,15935.23,1160.3322815533982,low,Q1,1,1,2,4
CUST-ACT-00297,47,47,919,62,53131.19,1.5342763873775844,1130.4508510638298,1734.4240478781285,low,Q3,4,2,4,10
CUST-ACT-00298,67,67,962,14,3878.43,2.0893970893970892,57.88701492537313,120.94896049896047,medium,Q1,5,3,1,9
CUST-ACT-00299,55,55,464,46,37469.15,3.5560344827586206,681.2572727272727,2422.574353448276,medium,Q2,4,2,3,9
CUST-ACT-00300,77,77,185,131,19246.96,12.486486486486486,249.96051948051948,3121.1286486486483,high,Q2,2,3,2,7
CUST-ACT-00301,112,112,252,92,54603.15,13.333333333333332,487.528125,6500.375,high,Q3,3,4,4,11
CUST-ACT-00302,49,49,545,74,32227.35,2.697247706422018,657.7010204081632,1773.9825688073392,medium,Q2,3,2,3,8
CUST-ACT-00303,104,104,881,57,26747.66,3.5414301929625425,257.1890384615385,910.817026106697,medium,Q2,4,4,2,10
CUST-ACT-00304,96,96,352,178,28317.64,8.181818181818182,294.97541666666666,2413.4352272727274,medium,Q2,1,4,2,7
CUST-ACT-00305,40,40,381,117,33826.56,3.1496062992125986,845.664,2663.508661417323,medium,Q2,2,2,3,7
CUST-ACT-00306,22,22,571,169,2045.26,1.1558669001751312,92.96636363636364,107.45674255691767,low,Q1,1,1,1,3
CUST-ACT-00307,12,12,279,117,941.63,1.2903225806451613,78.46916666666667,101.25053763440859,low,Q1,2,1,1,4
CUST-ACT-00308,40,40,65,160,70417.59,18.461538461538463,1760.43975,32500.426153846154,high,Q4,1,2,5,8
CUST-ACT-00309,69,69,113,69,50928.86,18.31858407079646,738.0994202898551,13520.936283185842,high,Q3,4,3,4,11
CUST-ACT-00310,139,139,316,139,51951.77,13.19620253164557,373.7537410071942,4932.130063291139,high,Q3,2,5,4,11
CUST-ACT-00311,120,120,804,74,19024.01,4.477611940298507,158.53341666666665,709.851119402985,medium,Q2,3,5,2,10
CUST-ACT-00312,76,76,842,56,7265.51,2.7078384798099764,95.59881578947369,258.8661520190024,medium,Q1,4,3,1,8
CUST-ACT-00313,40,40,856,171,8684.0,1.4018691588785046,217.1,304.3457943925234,low,Q1,1,2,1,4
CUST-ACT-00314,102,102,354,26,60328.95,8.64406779661017,591.460294117647,5112.622881355932,medium,Q4,5,4,5,14
CUST-ACT-00315,62,62,248,115,42984.16,7.499999999999999,693.2929032258065,5199.696774193549,medium,Q3,2,3,3,8
CUST-ACT-00316,124,124,823,87,24006.37,4.520048602673147,193.59975806451612,875.0803159173754,medium,Q2,3,5,2,10
CUST-ACT-00317,6,6,986,20,46342.27,0.18255578093306288,7723.711666666666,1410.0082150101418,low,Q3,5,1,4,10
CUST-ACT-00318,53,53,756,20,74438.92,2.1031746031746033,1404.5079245283018,2953.925396825397,medium,Q4,5,2,5,12
CUST-ACT-00319,68,68,647,74,50680.67,3.153013910355487,745.3039705882353,2349.9537867078825,medium,Q3,3,3,4,10
CUST-ACT-00320,81,81,199,169,21002.82,12.21105527638191,259.29407407407405,3166.2542713567836,high,Q2,1,3,2,6
CUST-ACT-00321,99,99,999,79,50029.16,2.9729729729729732,505.34505050505055,1502.3771771771774,medium,Q3,3,4,4,11
CUST-ACT-00322,27,27,641,155,60326.11,1.2636505460218408,2234.3003703703703,2823.3748829953197,low,Q4,1,1,5,7
CUST-ACT-00323,61,61,809,73,59106.67,2.262051915945612,968.9618032786885,2191.8419035846723,medium,Q4,3,3,4,10
CUST-ACT-00324,32,32,423,101,42086.54,2.269503546099291,1315.204375,2984.8609929078016,medium,Q3,3,2,3,8
CUST-ACT-00325,26,26,316,162,15005.82,2.4683544303797467,577.146923076923,1424.603164556962,medium,Q1,1,1,1,3
CUST-ACT-00326,59,59,68,75,2965.63,26.029411764705884,50.26491525423729,1308.3661764705882,high,Q1,3,2,1,6
CUST-ACT-00327,36,36,698,42,69574.26,1.5472779369627507,1932.618333333333,2990.2977077363894,low,Q4,4,2,5,11
CUST-ACT-00328,40,40,714,168,36172.5,1.680672268907563,904.3125,1519.8529411764705,low,Q2,1,2,3,6
CUST-ACT-00329,125,125,668,137,55853.21,5.613772455089821,446.82568,2508.3776946107787,medium,Q3,2,5,4,11
CUST-ACT-00330,10,10,581,61,40640.88,0.5163511187607573,4064.0879999999997,2098.4963855421684,low,Q3,4,1,3,8
CUST-ACT-00331,40,40,982,61,12495.32,1.2219959266802443,312.383,381.7307535641548,low,Q1,4,2,1,7
CUST-ACT-00332,41,41,567,80,41019.05,2.1693121693121693,1000.4646341463415,2170.320105820106,medium,Q3,3,2,3,8
CUST-ACT-00333,115,115,507,20,13287.58,6.8047337278106514,115.54417391304348,786.2473372781066,medium,Q1,5,4,1,10
CUST-ACT-00334,118,118,249,113,70606.0,14.216867469879517,598.3559322033898,8506.746987951807,high,Q4,2,4,5,11
CUST-ACT-00335,67,67,705,91,6181.68,2.851063829787234,92.26388059701493,263.05021276595744,medium,Q1,3,3,1,7
CUST-ACT-00336,66,66,426,74,35833.72,4.647887323943662,542.9351515151516,2523.5014084507043,medium,Q2,3,3,3,9
CUST-ACT-00337,83,83,773,75,2221.42,3.2212160413971542,26.76409638554217,86.21293661060803,medium,Q1,3,3,1,7
CUST-ACT-00338,42,42,416,46,29129.58,3.0288461538461537,693.5614285714286,2100.6908653846153,medium,Q2,4,2,2,8
CUST-ACT-00339,105,105,875,66,29234.05,3.5999999999999996,278.4195238095238,1002.3102857142857,medium,Q2,4,4,2,10
CUST-ACT-00340,57,57,594,144,46331.3,2.878787878787879,812.8298245614036,2339.9646464646466,medium,Q3,1,2,4,7
CUST-ACT-00341,22,22,760,78,63792.21,0.868421052631579,2899.645909090909,2518.113552631579,low,Q4,3,1,5,9
CUST-ACT-00342,3,3,232,142,34886.53,0.3879310344827586,11628.843333333332,4511.189224137931,low,Q2,2,1,3,6
CUST-ACT-00343,46,46,796,113,70837.52,1.7336683417085426,1539.9460869565219,2669.7557788944723,low,Q4,2,2,5,9
CUST-ACT-00344,29,29,435,30,50716.29,2.0,1748.8375862068965,3497.675172413793,low,Q3,5,1,4,10
CUST-ACT-00345,13,13,335,2,10800.18,1.164179104477612,830.7830769230769,967.1802985074628,low,Q1,5,1,1,7
CUST-ACT-00346,52,52,43,54,40350.02,36.27906976744186,775.961923076923,28151.176744186043,high,Q3,4,2,3,9
CUST-ACT-00347,59,59,54,171,69646.16,32.77777777777778,1180.4433898305085,38692.311111111114,high,Q4,1,2,5,8
CUST-ACT-00348,141,141,271,104,43586.06,15.608856088560886,309.1209929078014,4825.025092250922,high,Q3,3,5,3,11
CUST-ACT-00349,39,39,791,88,29595.43,1.4791403286978508,758.8571794871795,1122.4562579013907,low,Q2,3,2,2,7
CUST-ACT-00350,86,86,893,93,7004.85,2.889137737961926,81.45174418604651,235.3253079507279,medium,Q1,3,3,1,7
CUST-ACT-00351,114,114,444,85,10194.04,7.702702702702703,89.42140350877193,688.7864864864865,medium,Q1,3,4,1,8
CUST-ACT-00352,119,119,895,53,32919.58,3.9888268156424584,276.6351260504202,1103.4496089385475,medium,Q2,4,4,3,11
CUST-ACT-00353,132,132,616,98,27222.44,6.428571428571428,206.23060606060605,1325.7681818181816,medium,Q2,3,5,2,10
CUST-ACT-00354,115,115,251,7,72229.27,13.745019920318724,628.0806086956522,8632.98047808765,high,Q4,5,4,5,14
CUST-ACT-00355,117,117,815,176,62890.95,4.306748466257669,537.5294871794872,2315.0042944785273,medium,Q4,1,4,5,10
CUST-ACT-00356,80,80,841,47,55245.35,2.853745541022592,690.566875,1970.7021403091555,medium,Q3,4,3,4,11
CUST-ACT-00357,32,32,810,27,41368.08,1.1851851851851851,1292.7525,1532.1511111111113,low,Q3,5,2,3,10
CUST-ACT-00358,6,6,703,141,22739.61,0.25604551920341395,3789.935,970.3958748221906,low,Q2,2,1,2,5
CUST-ACT-00359,9,9,569,116,55245.1,0.47451669595782076,6138.344444444444,2912.7469244288227,low,Q3,2,1,4,7
CUST-ACT-00360,121,121,113,107,22600.61,32.123893805309734,186.78190082644628,6000.1619469026555,high,Q2,3,5,2,10
CUST-ACT-00361,39,39,887,51,39417.64,1.3190529875986472,1010.7087179487179,1333.1783540022548,low,Q3,4,2,3,9
CUST-ACT-00362,63,63,122,52,14464.86,15.491803278688526,229.60095238095238,3556.932786885246,high,Q1,4,3,1,8
CUST-ACT-00363,88,88,956,165,58753.97,2.7615062761506275,667.65875,1843.7438284518828,medium,Q4,1,3,4,8
CUST-ACT-00364,13,13,295,46,22561.52,1.3220338983050848,1735.5015384615385,2294.3918644067794,low,Q2,4,1,2,7
CUST-ACT-00365,115,115,504,39,23990.75,6.845238095238095,208.61521739130436,1428.0208333333333,medium,Q2,4,4,2,10
CUST-ACT-00366,48,48,983,166,68203.29,1.4649033570701933,1420.9018749999998,2081.483926754832,low,Q4,1,2,5,8
CUST-ACT-00367,60,60,450,57,37903.03,4.0,631.7171666666667,2526.8686666666667,medium,Q3,4,3,3,10
CUST-ACT-00368,1,1,168,100,62939.7,0.17857142857142858,62939.7,11239.232142857143,low,Q4,3,1,5,9
CUST-ACT-00369,56,56,809,146,33333.61,2.0766378244746604,595.2430357142857,1236.1042027194069,medium,Q2,1,2,3,6
CUST-ACT-00370,41,41,236,165,3086.35,5.211864406779661,75.27682926829269,392.3326271186441,medium,Q1,1,2,1,4
CUST-ACT-00371,54,54,411,154,20904.2,3.9416058394160585,387.11481481481485,1525.8540145985403,medium,Q2,1,2,2,5
CUST-ACT-00372,71,71,92,175,59342.31,23.152173913043477,835.8071830985915,19350.753260869562,high,Q4,1,3,4,8
CUST-ACT-00373,100,100,126,105,29977.26,23.80952380952381,299.7726,7137.442857142856,high,Q2,3,4,2,9
CUST-ACT-00374,55,55,587,117,18723.08,2.810902896081772,340.4196363636364,956.8865417376492,medium,Q1,2,2,2,6
CUST-ACT-00375,4,4,190,25,63035.3,0.6315789473684211,15758.825,9952.942105263159,low,Q4,5,1,5,11
CUST-ACT-00376,146,146,573,88,61404.13,7.643979057591623,420.5762328767123,3214.8759162303663,medium,Q4,3,5,5,13
CUST-ACT-00377,69,69,237,22,18655.32,8.734177215189874,270.3669565217391,2361.432911392405,medium,Q1,5,3,2,10
CUST-ACT-00378,20,20,547,9,14003.97,1.0968921389396709,700.1985,768.0422303473491,low,Q1,5,1,1,7
CUST-ACT-00379,101,101,493,65,1050.27,6.14604462474645,10.39871287128713,63.91095334685598,medium,Q1,4,4,1,9
CUST-ACT-00380,112,112,106,119,37333.98,31.69811320754717,333.3391071428572,10566.220754716982,high,Q2,2,4,3,9
CUST-ACT-00381,70,70,307,102,28672.01,6.840390879478828,409.6001428571428,2801.825081433225,medium,Q2,3,3,2,8
CUST-ACT-00382,42,42,600,97,30562.37,2.1,727.6754761904762,1528.1185,medium,Q2,3,2,3,8
CUST-ACT-00383,53,53,780,171,50961.53,2.0384615384615383,961.5383018867924,1960.0588461538462,medium,Q3,1,2,4,7
CUST-ACT-00384,29,29,592,65,22180.31,1.4695945945945945,764.838275862069,1124.002195945946,low,Q2,4,1,2,7
CUST-ACT-00385,118,118,604,38,74607.72,5.860927152317881,632.2688135593221,3705.6814569536427,medium,Q4,4,4,5,13
CUST-ACT-00386,131,131,775,20,40525.07,5.070967741935484,309.35167938931295,1568.7123870967744,medium,Q3,5,5,3,13
CUST-ACT-00387,24,24,941,172,23889.96,0.7651434643995749,995.415,761.6352816153028,low,Q2,1,1,2,4
CUST-ACT-00388,71,71,639,44,67329.61,3.333333333333333,948.3043661971831,3161.0145539906102,medium,Q4,4,3,5,12
CUST-ACT-00389,116,116,455,106,31794.24,7.648351648351649,274.088275862069,2096.323516483517,medium,Q2,3,4,3,10
CUST-ACT-00390,130,130,233,7,17049.74,16.738197424892704,131.15184615384618,2195.245493562232,high,Q1,5,5,2,12
CUST-ACT-00391,143,143,429,97,8034.31,10.0,56.183986013986015,561.8398601398601,medium,Q1,3,5,1,9
CUST-ACT-00392,80,80,432,132,14421.62,5.555555555555555,180.27025,1001.5013888888889,medium,Q1,2,3,1,6
CUST-ACT-00393,49,49,687,16,74256.59,2.139737991266376,1515.440612244898,3242.6458515283844,medium,Q4,5,2,5,12
CUST-ACT-00394,14,14,195,80,26034.07,2.1538461538461537,1859.5764285714286,4005.2415384615383,medium,Q2,3,1,2,6
CUST-ACT-00395,97,97,843,19,36393.81,3.4519572953736652,375.19391752577314,1295.153380782918,medium,Q2,5,4,3,12
CUST-ACT-00396,9,9,530,83,39730.22,0.5094339622641509,4414.468888888889,2248.8803773584905,low,Q3,3,1,3,7
CUST-ACT-00397,148,148,756,9,41059.2,5.8730158730158735,277.427027027027,1629.3333333333333,medium,Q3,5,5,3,13
CUST-ACT-00398,98,98,750,145,1981.94,3.92,20.223877551020408,79.2776,medium,Q1,1,4,1,6
CUST-ACT-00399,19,19,234,27,28674.71,2.435897435897436,1509.1952631578947,3676.244871794872,medium,Q2,5,1,2,8
CUST-ACT-00400,90,90,59,56,38190.08,45.76271186440678,424.33422222222225,19418.684745762715,high,Q3,4,3,3,10
CUST-ACT-00401,98,98,707,162,66219.39,4.158415841584159,675.7080612244898,2809.875106082037,medium,Q4,1,4,5,10
CUST-ACT-00402,18,18,688,132,70071.15,0.7848837209302325,3892.8416666666662,3055.428052325581,low,Q4,2,1,5,8
CUST-ACT-00403,24,24,442,5,25266.28,1.6289592760180995,1052.7616666666665,1714.9058823529413,low,Q2,5,1,2,8
CUST-ACT-00404,39,39,578,2,57091.23,2.0242214532871974,1463.8776923076923,2963.2126297577856,medium,Q4,5,2,4,11
CUST-ACT-00405,49,49,811,1,11385.32,1.812577065351418,232.3534693877551,421.15856966707764,low,Q1,5,2,1,8
CUST-ACT-00406,125,125,891,83,48113.57,4.2087542087542085,384.90856,1619.9855218855218,medium,Q3,3,5,4,12
CUST-ACT-00407,140,140,581,152,72296.95,7.228915662650603,516.4067857142857,3733.061101549053,medium,Q4,1,5,5,11
CUST-ACT-00408,92,92,104,15,72889.48,26.538461538461537,792.2769565217391,21025.811538461538,high,Q4,5,4,5,14
CUST-ACT-00409,2,2,767,121,42490.28,0.07822685788787484,21245.14,1661.940547588005,low,Q3,2,1,3,6
CUST-ACT-00410,149,149,494,120,21167.05,9.048582995951419,142.06073825503356,1285.4483805668017,medium,Q2,2,5,2,9
CUST-ACT-00411,135,135,333,54,47341.77,12.162162162162163,350.67977777777776,4265.024324324324,high,Q3,4,5,4,13
CUST-ACT-00412,46,46,558,152,14027.48,2.4731182795698925,304.9452173913043,754.1655913978494,medium,Q1,1,2,1,4
CUST-ACT-00413,114,114,157,160,32040.82,21.78343949044586,281.0598245614035,6122.449681528662,high,Q2,1,4,3,8
