event_id,shipment_id,origin_hub,current_facility,destination_hub,event_timestamp,scan_type,actual_dwell,average_dwell,dwell_duration_seconds,avg_dwell_baseline_seconds,yard_queue_count,yard_max_capacity,weather_condition,weather_exception,traffic_congestion_level,gps_latitude,gps_longitude,sla_deadline_timestamp,carrier_id,dwell_normalized,dwell_zscore,dwell_rank,delay_risk_score
EV-010078,LGS-1078-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-HOUSTON,2026-08-01T00:38:50Z,HUB_INGEST,4359,2400,4359,2400,25,30,MODERATE,False,LOW,32.7981,-16.1912,2026-08-03T00:38:50Z,CR-DHL,0.4484587338415645,0.09707523987384699,4613,0.6119323831620815
EV-010079,LGS-1079-ROUTE,HUB-NEWYORK,HUB-LOSANGELES,HUB-DETROIT,2026-08-01T00:39:31Z,WAYPOINT_SCAN,3727,3600,3727,3600,21,30,CLEAR,False,MODERATE,39.0887,-120.2845,2026-08-02T12:39:31Z,CR-USPS,0.3786321953375318,-0.31232348705357466,6161,0.5128936029168047
EV-010080,LGS-1080-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-MIAMI,2026-08-01T00:39:57Z,CUSTOMS_CLEARANCE,4600,2400,4600,2400,27,30,FOG,False,LOW,44.056,-67.0579,2026-08-02T00:39:57Z,CR-UPS,0.4750856258976909,0.25319089365471503,4015,0.656479946967186
EV-010081,LGS-1081-ROUTE,HUB-HOUSTON,HUB-HOUSTON,HUB-SINGAPORE,2026-08-01T00:40:30Z,TRANSFER_ARRIVE,4174,3600,4174,3600,18,30,MODERATE,False,LOW,35.6318,-7.7258,2026-08-02T12:40:30Z,CR-DHL,0.4280190034250359,-0.022764577343831815,5100,0.4996685449121644
EV-010082,LGS-1082-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-FRANKFURT,2026-08-01T00:41:08Z,CUSTOMS_CLEARANCE,300,2400,300,2400,5,30,FOG,False,LOW,50.0733,-120.0895,2026-08-02T12:41:08Z,CR-DHL,0.0,-2.532275128161603,9967,0.05714285714285714
EV-010083,LGS-1083-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-CHICAGO,2026-08-01T00:41:36Z,TRANSFER_ARRIVE,3237,3600,3237,3600,22,30,MODERATE,False,HEAVY,26.8487,-39.9193,2026-08-04T00:41:36Z,CR-UPS,0.3244945309910507,-0.6297370569814806,7246,0.4946967185946305
EV-010084,LGS-1084-ROUTE,HUB-CHICAGO,HUB-FRANKFURT,HUB-SINGAPORE,2026-08-01T00:41:57Z,TRANSFER_ARRIVE,4074,3600,4074,3600,24,30,CLEAR,False,MODERATE,51.6517,2.5757,2026-08-03T00:41:57Z,CR-MAERSK,0.41697050049718265,-0.0875428569209555,5309,0.5787537288697382
EV-010085,LGS-1085-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-ATLANTA,2026-08-01T00:42:22Z,WAYPOINT_SCAN,5843,4800,5843,4800,21,30,SNOWSTORM,False,MODERATE,45.5574,-82.8946,2026-08-02T12:42:22Z,CR-DHL,0.6124185172909071,1.0583849087983623,1520,0.65316539608883
EV-010086,LGS-1086-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-CHICAGO,2026-08-01T00:42:52Z,WAYPOINT_SCAN,2881,2400,2881,2400,12,30,MODERATE,False,MODERATE,41.0158,-27.5087,2026-08-03T00:42:52Z,CR-UPS,0.28516186056789306,-0.860347732276041,7979,0.32823997348359296
EV-010087,LGS-1087-ROUTE,HUB-HOUSTON,HUB-HOUSTON,HUB-FRANKFURT,2026-08-01T00:43:20Z,CUSTOMS_CLEARANCE,3364,3600,3364,3600,2,30,CLEAR,False,LOW,30.4903,-82.9442,2026-08-02T00:43:20Z,CR-UPS,0.33852612970942436,-0.5474686419185336,6990,0.2174013921113689
EV-010088,LGS-1088-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-NEWYORK,2026-08-01T00:43:54Z,YARD_DEPARTURE,6337,3600,6337,3600,29,30,CLEAR,False,LOW,41.9373,-38.5939,2026-08-04T00:43:54Z,CR-UPS,0.6669981217545022,1.3783896099093533,871,0.8001988730527014
EV-010089,LGS-1089-ROUTE,HUB-DETROIT,HUB-FRANKFURT,HUB-NEWYORK,2026-08-01T00:44:29Z,YARD_DEPARTURE,4684,2400,4684,2400,23,30,CLEAR,True,LOW,46.6562,1.4246,2026-08-03T00:44:29Z,CR-USPS,0.48436636835708763,0.3076046484994989,3829,0.6049055352999668
EV-010090,LGS-1090-ROUTE,HUB-ATLANTA,HUB-CHICAGO,HUB-SEATTLE,2026-08-01T00:44:56Z,CUSTOMS_CLEARANCE,1552,2400,1552,2400,5,30,CLEAR,False,LOW,31.8484,-75.1915,2026-08-04T00:44:56Z,CR-UPS,0.13832725665672302,-1.7212510678560147,9600,0.14013921113689096
EV-010091,LGS-1091-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-CHICAGO,2026-08-01T00:45:28Z,TRANSFER_ARRIVE,1990,2400,1990,2400,29,30,CLEAR,False,LOW,26.0772,4.621,2026-08-02T12:45:28Z,CR-UPS,0.18671969948072037,-1.437522203308213,9239,0.5120318196884323
EV-010092,LGS-1092-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-HOUSTON,2026-08-01T00:45:56Z,WAYPOINT_SCAN,5782,4800,5782,4800,27,30,HEAVY_RAIN,False,HEAVY,36.9543,-73.4039,2026-08-02T00:45:56Z,CR-FEDEX,0.6056789305049166,1.0188701582563169,1620,0.7348359297315215
EV-010093,LGS-1093-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-SINGAPORE,2026-08-01T00:46:28Z,CUSTOMS_CLEARANCE,2817,2400,2817,2400,18,30,CLEAR,False,MODERATE,33.2197,-72.0994,2026-08-04T00:46:28Z,CR-MAERSK,0.27809081869406693,-0.9018058312054001,8109,0.409711634073583
EV-010094,LGS-1094-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-FRANKFURT,2026-08-01T00:46:57Z,YARD_DEPARTURE,2116,4800,2116,4800,28,30,CLEAR,False,LOW,32.726,-21.8326,2026-08-02T12:46:57Z,CR-DHL,0.2006408131698155,-1.3559015710410371,9104,0.5060987736161751
EV-010095,LGS-1095-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-NEWYORK,2026-08-01T00:47:31Z,TRANSFER_ARRIVE,2138,2400,2138,2400,6,30,HEAVY_RAIN,True,SEVERE_GRIDLOCK,44.5698,-76.2877,2026-08-03T00:47:31Z,CR-UPS,0.20307148381394322,-1.34165034953407,9077,0.19327146171693738
EV-010096,LGS-1096-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-MIAMI,2026-08-01T00:47:51Z,YARD_DEPARTURE,6279,4800,6279,4800,11,30,CLEAR,False,LOW,28.9969,-80.7403,2026-08-02T00:47:51Z,CR-FEDEX,0.6605899900563473,1.3408182077546216,917,0.5392111368909512
EV-010097,LGS-1097-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-LOSANGELES,2026-08-01T00:48:20Z,TRANSFER_ARRIVE,3134,2400,3134,2400,7,30,CLEAR,False,LOW,42.5752,-99.9439,2026-08-02T00:48:20Z,CR-UPS,0.3131145729753618,-0.696458684945918,7457,0.2735830294995028
EV-010098,LGS-1098-ROUTE,HUB-CHICAGO,HUB-FRANKFURT,HUB-MEMPHIS,2026-08-01T00:49:05Z,YARD_DEPARTURE,4283,4800,4283,4800,16,30,CLEAR,False,SEVERE_GRIDLOCK,26.6543,-112.988,2026-08-03T00:49:05Z,CR-MAERSK,0.440061871616396,0.04784374739523299,4815,0.47832283725555186
EV-010099,LGS-1099-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-LOSANGELES,2026-08-01T00:49:24Z,HUB_INGEST,3530,3600,3530,3600,8,30,CLEAR,False,LOW,49.837,-11.9154,2026-08-03T00:49:24Z,CR-MAERSK,0.35686664456966083,-0.4399366978205083,6624,0.31411998674179653
EV-010100,LGS-1100-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-SEATTLE,2026-08-01T00:49:52Z,TRANSFER_ARRIVE,5132,4800,5132,4800,3,30,CLEAR,False,LOW,40.8244,-60.7471,2026-08-02T00:49:52Z,CR-DHL,0.5338636614738703,0.597811341005013,2824,0.34888962545575075
EV-010101,LGS-1101-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-HOUSTON,2026-08-01T00:50:31Z,TRANSFER_ARRIVE,8472,4800,8472,4800,11,30,FOG,False,LOW,50.1365,-37.1107,2026-08-04T00:50:31Z,CR-UPS,0.9028836592641697,2.761405878880944,22,0.6845873384156447
EV-010102,LGS-1102-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-NEWYORK,2026-08-01T00:50:57Z,TRANSFER_ARRIVE,4243,3600,4243,3600,20,30,MODERATE,False,MODERATE,48.4327,-60.468,2026-08-02T00:50:57Z,CR-DHL,0.43564247044525467,0.021932435564383523,4907,0.5328140536957242
EV-010103,LGS-1103-ROUTE,HUB-HOUSTON,HUB-DETROIT,HUB-SINGAPORE,2026-08-01T00:51:22Z,HUB_INGEST,2133,2400,2133,2400,28,30,CLEAR,True,LOW,48.4855,-74.47,2026-08-03T00:51:22Z,CR-DHL,0.20251905866755054,-1.3448892635129261,9085,0.5072257209148161
EV-010104,LGS-1104-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-SINGAPORE,2026-08-01T00:51:50Z,HUB_INGEST,6363,3600,6363,3600,22,30,SNOWSTORM,True,LOW,28.2333,-69.8373,2026-08-04T00:51:50Z,CR-FEDEX,0.6698707325157441,1.3952319625994054,844,0.7019224395094465
EV-010105,LGS-1105-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-LOSANGELES,2026-08-01T00:52:22Z,YARD_DEPARTURE,4895,3600,4895,3600,19,30,CLEAR,True,LOW,43.7888,-114.2799,2026-08-02T12:52:22Z,CR-UPS,0.507678709534858,0.4442868184072299,3303,0.561750082863772
EV-010106,LGS-1106-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-DETROIT,2026-08-01T00:52:54Z,WAYPOINT_SCAN,3234,3600,3234,3600,11,30,CLEAR,False,HEAVY,35.8106,-34.0216,2026-08-02T00:52:54Z,CR-USPS,0.32416307590321514,-0.6316804053687943,7253,0.33735498839907196
EV-010107,LGS-1107-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-HOUSTON,2026-08-01T00:53:34Z,YARD_DEPARTURE,5423,4800,5423,4800,22,30,CLEAR,False,HEAVY,37.3959,-55.8434,2026-08-03T00:53:34Z,CR-USPS,0.5660148049939233,0.7863161345744429,2223,0.639608882996354
EV-010108,LGS-1108-ROUTE,HUB-SINGAPORE,HUB-SINGAPORE,HUB-MIAMI,2026-08-01T00:54:03Z,TRANSFER_ARRIVE,3970,3600,3970,3600,9,30,CLEAR,False,LOW,32.5357,-116.0597,2026-08-02T12:54:03Z,CR-MAERSK,0.4054800574522152,-0.15491226768116412,5572,0.3575737487570434
EV-010109,LGS-1109-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-MIAMI,2026-08-01T00:54:22Z,TRANSFER_ARRIVE,3658,2400,3658,2400,12,30,SNOWSTORM,False,LOW,28.7757,-40.1476,2026-08-02T00:54:22Z,CR-USPS,0.371008728317313,-0.35702049996178997,6320,0.37974809413324495
EV-010110,LGS-1110-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-FRANKFURT,2026-08-01T00:54:50Z,YARD_DEPARTURE,3892,4800,3892,4800,16,30,MODERATE,False,MODERATE,33.2706,-96.7003,2026-08-02T00:54:50Z,CR-DHL,0.3968622251684897,-0.2054393257513206,5748,0.4524030493868081
EV-010111,LGS-1111-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-ATLANTA,2026-08-01T00:55:24Z,CUSTOMS_CLEARANCE,3971,4800,3971,4800,5,30,HEAVY_RAIN,False,LOW,39.8372,-106.3093,2026-08-04T00:55:24Z,CR-DHL,0.40559054248149373,-0.15426448488539288,5569,0.3004971826317534
EV-010112,LGS-1112-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-FRANKFURT,2026-08-01T00:56:03Z,WAYPOINT_SCAN,3891,3600,3891,3600,2,30,FOG,False,HEAVY,36.0708,6.902,2026-08-03T00:56:03Z,CR-FEDEX,0.39675174013921116,-0.2060871085470918,5750,0.25233675836924097
EV-010113,LGS-1113-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-FRANKFURT,2026-08-01T00:56:26Z,HUB_INGEST,4344,4800,4344,4800,10,30,CLEAR,False,MODERATE,44.0051,-114.3279,2026-08-02T12:56:26Z,CR-MAERSK,0.4468014584023865,0.08735849793727844,4670,0.3966523036128605
EV-010114,LGS-1114-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-DETROIT,2026-08-01T00:56:58Z,WAYPOINT_SCAN,4220,2400,4220,2400,2,30,HEAVY_RAIN,True,LOW,47.6538,-26.4655,2026-08-02T00:56:58Z,CR-MAERSK,0.43310131477184843,0.007033431261645078,4974,0.27414650314882333
EV-010115,LGS-1115-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-MIAMI,2026-08-01T00:57:34Z,CUSTOMS_CLEARANCE,4166,4800,4166,4800,27,30,CLEAR,True,LOW,30.6893,-30.9044,2026-08-04T00:57:34Z,CR-MAERSK,0.42713512319080765,-0.027946839710001708,5116,0.627709645343056
EV-010116,LGS-1116-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-DETROIT,2026-08-01T00:58:04Z,YARD_DEPARTURE,7088,3600,7088,3600,23,30,FOG,True,HEAVY,26.5197,-54.5664,2026-08-02T12:58:04Z,CR-USPS,0.7499723787426804,1.864874489533552,314,0.7642691415313225
EV-010117,LGS-1117-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-SINGAPORE,2026-08-01T00:58:29Z,YARD_DEPARTURE,4017,3600,4017,3600,4,30,CLEAR,False,LOW,51.7527,-113.4659,2026-08-02T12:58:29Z,CR-FEDEX,0.41067285382830626,-0.12446647627991599,5463,0.2892608551541266
EV-010118,LGS-1118-ROUTE,HUB-SEATTLE,HUB-MEMPHIS,HUB-LOSANGELES,2026-08-01T00:59:02Z,TRANSFER_ARRIVE,4357,3600,4357,3600,25,30,CLEAR,False,LOW,48.8314,-85.5514,2026-08-02T00:59:02Z,CR-FEDEX,0.4482377637830074,0.09577967428230451,4626,0.6117998011269472
EV-010119,LGS-1119-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-DETROIT,2026-08-01T00:59:38Z,YARD_DEPARTURE,5821,4800,5821,4800,25,30,CLEAR,False,LOW,32.1582,-103.227,2026-08-02T12:59:38Z,CR-FEDEX,0.6099878466467794,1.044133687291395,1557,0.7088498508452106
EV-010120,LGS-1120-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-DETROIT,2026-08-01T00:59:56Z,CUSTOMS_CLEARANCE,4112,3600,4112,3600,16,30,CLEAR,False,LOW,29.3907,7.768,2026-08-02T00:59:56Z,CR-FEDEX,0.4211689316097669,-0.0629271106816485,5231,0.4669870732515744
EV-010121,LGS-1121-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-NEWYORK,2026-08-01T01:00:36Z,YARD_DEPARTURE,6815,4800,6815,4800,6,30,CLEAR,False,LOW,50.678,-111.6281,2026-08-04T01:00:36Z,CR-FEDEX,0.719809965749641,1.6880297862880045,462,0.503314550878356
EV-010122,LGS-1122-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-FRANKFURT,2026-08-01T01:01:09Z,YARD_DEPARTURE,4374,3600,4374,3600,10,30,CLEAR,False,HEAVY,31.2758,-123.3002,2026-08-04T01:01:09Z,CR-UPS,0.45011600928074247,0.10679198181041553,4578,0.39864103413987406
EV-010123,LGS-1123-ROUTE,HUB-DETROIT,HUB-FRANKFURT,HUB-SEATTLE,2026-08-01T01:01:23Z,CUSTOMS_CLEARANCE,3575,3600,3575,3600,29,30,CLEAR,False,MODERATE,30.991,-95.4561,2026-08-02T13:01:23Z,CR-DHL,0.3618384708871948,-0.41078647201080265,6515,0.6171030825323169
EV-010124,LGS-1124-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-DETROIT,2026-08-01T01:01:54Z,HUB_INGEST,2562,3600,2562,3600,21,30,CLEAR,False,MODERATE,27.9657,-19.0653,2026-08-02T01:01:54Z,CR-UPS,0.2499171362280411,-1.0669904441270655,8534,0.4356645674511104
EV-010125,LGS-1125-ROUTE,HUB-HOUSTON,HUB-HOUSTON,HUB-SINGAPORE,2026-08-01T01:02:26Z,WAYPOINT_SCAN,3469,2400,3469,2400,7,30,CLEAR,False,LOW,32.7733,-11.0701,2026-08-03T01:02:26Z,CR-DHL,0.3501270577836703,-0.4794514483625537,6768,0.2957905203844879
EV-010126,LGS-1126-ROUTE,HUB-FRANKFURT,HUB-SINGAPORE,HUB-NEWYORK,2026-08-01T01:03:02Z,YARD_DEPARTURE,4097,2400,4097,2400,5,30,CLEAR,False,LOW,47.7072,-30.2926,2026-08-04T01:03:02Z,CR-DHL,0.4195116561705889,-0.07264385261821704,5263,0.3088498508452105
EV-010127,LGS-1127-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-CHICAGO,2026-08-01T01:03:34Z,WAYPOINT_SCAN,2680,3600,2680,3600,13,30,CLEAR,False,HEAVY,40.3854,-66.508,2026-08-02T01:03:34Z,CR-UPS,0.262954369682908,-0.9905520742260595,8338,0.3292011932383162
EV-010128,LGS-1128-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-SINGAPORE,2026-08-01T01:04:00Z,WAYPOINT_SCAN,3742,3600,3742,3600,9,30,CLEAR,False,LOW,27.4836,-18.2054,2026-08-02T01:04:00Z,CR-DHL,0.38028947077670977,-0.3026067451170061,6124,0.34245939675174014
EV-010129,LGS-1129-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-HOUSTON,2026-08-01T01:04:23Z,TRANSFER_ARRIVE,6558,4800,6558,4800,9,30,CLEAR,True,HEAVY,51.1202,-33.5906,2026-08-02T01:04:23Z,CR-UPS,0.691415313225058,1.5215496077747965,655,0.5291349022207491
EV-010130,LGS-1130-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-CHICAGO,2026-08-01T01:05:02Z,HUB_INGEST,4379,4800,4379,4800,23,30,CLEAR,False,MODERATE,39.5665,9.1453,2026-08-02T13:05:02Z,CR-FEDEX,0.4506684344271351,0.11003089578927172,4567,0.5846867749419953
EV-010131,LGS-1131-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-LOSANGELES,2026-08-01T01:05:26Z,WAYPOINT_SCAN,1968,2400,1968,2400,15,30,CLEAR,False,MODERATE,36.2509,-65.7107,2026-08-03T01:05:26Z,CR-FEDEX,0.18428902883659265,-1.4517734248151801,9267,0.3105734173019556
EV-010132,LGS-1132-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-NEWYORK,2026-08-01T01:06:08Z,TRANSFER_ARRIVE,5218,4800,5218,4800,4,30,CLEAR,False,LOW,46.1746,-99.6561,2026-08-02T13:06:08Z,CR-UPS,0.5433653739918242,0.6535206614413394,2642,0.3688763672522374
EV-010133,LGS-1133-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-MIAMI,2026-08-01T01:06:21Z,CUSTOMS_CLEARANCE,6978,4800,6978,4800,1,30,HEAVY_RAIN,True,MODERATE,40.1294,-116.0358,2026-08-04T01:06:21Z,CR-MAERSK,0.7378190255220418,1.7936183819987161,360,0.4426914153132251
EV-010134,LGS-1134-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-CHICAGO,2026-08-01T01:06:59Z,CUSTOMS_CLEARANCE,6502,4800,6502,4800,20,30,MODERATE,True,HEAVY,49.1857,-40.751,2026-08-02T13:06:59Z,CR-FEDEX,0.6852281515854601,1.4852737712116073,707,0.6825654623798476
EV-010135,LGS-1135-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-ATLANTA,2026-08-01T01:07:32Z,CUSTOMS_CLEARANCE,6979,4800,6979,4800,28,30,FOG,False,LOW,43.9635,1.1655,2026-08-02T01:07:32Z,CR-DHL,0.7379295105513203,1.7942661647944873,359,0.8284719920450778
EV-010136,LGS-1136-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-HOUSTON,2026-08-01T01:07:55Z,CUSTOMS_CLEARANCE,1808,2400,1808,2400,14,30,CLEAR,True,LOW,43.0423,-18.9034,2026-08-02T13:07:55Z,CR-FEDEX,0.1666114241520274,-1.555418672138578,9401,0.28568114020550217
EV-010137,LGS-1137-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-ATLANTA,2026-08-01T01:08:31Z,CUSTOMS_CLEARANCE,2209,2400,2209,2400,19,30,CLEAR,False,MODERATE,34.1191,-26.1405,2026-08-02T01:08:31Z,CR-UPS,0.21091592089271904,-1.295657771034312,9003,0.3836924096784886
EV-010138,LGS-1138-ROUTE,HUB-LOSANGELES,HUB-HOUSTON,HUB-SINGAPORE,2026-08-01T01:09:01Z,TRANSFER_ARRIVE,5185,4800,5185,4800,1,30,FOG,False,MODERATE,51.725,-55.1243,2026-08-03T01:09:01Z,CR-DHL,0.5397193680256325,0.6321438291808885,2708,0.3238316208153795
EV-010139,LGS-1139-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-MEMPHIS,2026-08-01T01:09:39Z,HUB_INGEST,5032,4800,5032,4800,29,30,CLEAR,False,MODERATE,42.6019,-100.6651,2026-08-02T13:09:39Z,CR-USPS,0.522815158546017,0.5330330614278893,3009,0.7136890951276103
EV-010140,LGS-1140-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-FRANKFURT,2026-08-01T01:10:00Z,HUB_INGEST,2068,2400,2068,2400,10,30,CLEAR,False,LOW,36.9307,-87.9711,2026-08-02T13:10:00Z,CR-USPS,0.1953375317644459,-1.3869951452380564,9152,0.24577394763009613
EV-010141,LGS-1141-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-SINGAPORE,2026-08-01T01:10:26Z,TRANSFER_ARRIVE,4776,3600,4776,3600,4,30,HEAVY_RAIN,False,LOW,28.9827,-86.9138,2026-08-02T13:10:26Z,CR-USPS,0.49453099105071263,0.36720066571045273,3602,0.3395757374875704
EV-010142,LGS-1142-ROUTE,HUB-SEATTLE,HUB-MEMPHIS,HUB-MIAMI,2026-08-01T01:10:50Z,TRANSFER_ARRIVE,3445,4800,3445,4800,23,30,CLEAR,False,LOW,40.0023,-35.2219,2026-08-02T01:10:50Z,CR-DHL,0.3474754170809855,-0.4949982354610634,6811,0.5227709645343056
EV-010143,LGS-1143-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-HOUSTON,2026-08-01T01:11:20Z,YARD_DEPARTURE,4379,3600,4379,3600,18,30,MODERATE,False,LOW,42.9887,-9.3923,2026-08-02T01:11:20Z,CR-DHL,0.4506684344271351,0.11003089578927172,4565,0.5132582035134239
EV-010144,LGS-1144-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-CHICAGO,2026-08-01T01:12:09Z,WAYPOINT_SCAN,7394,4800,7394,4800,29,30,CLEAR,False,MODERATE,35.0296,-106.5206,2026-08-02T13:12:09Z,CR-UPS,0.7837807977019113,2.0630960250395507,175,0.8702684786211468
EV-010145,LGS-1145-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-MEMPHIS,2026-08-01T01:12:32Z,CUSTOMS_CLEARANCE,3094,2400,3094,2400,28,30,CLEAR,False,LOW,26.744,-120.5044,2026-08-02T13:12:32Z,CR-FEDEX,0.3086951718042205,-0.7223699967767675,7547,0.570931388796818
EV-010146,LGS-1146-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-MEMPHIS,2026-08-01T01:12:58Z,WAYPOINT_SCAN,4402,4800,4402,4800,12,30,CLEAR,False,HEAVY,46.5571,-55.9477,2026-08-03T01:12:58Z,CR-FEDEX,0.4532095901005414,0.12492990009201017,4499,0.42906861120318196
EV-010147,LGS-1147-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-CHICAGO,2026-08-01T01:13:22Z,YARD_DEPARTURE,2664,3600,2664,3600,7,30,CLEAR,False,SEVERE_GRIDLOCK,42.6574,-3.7983,2026-08-03T01:13:22Z,CR-FEDEX,0.2611866092144514,-1.0009165989583992,8370,0.24242625124295655
EV-010148,LGS-1148-ROUTE,HUB-HOUSTON,HUB-CHICAGO,HUB-MEMPHIS,2026-08-01T01:13:56Z,HUB_INGEST,3432,2400,3432,2400,6,30,HEAVY_RAIN,False,LOW,43.4832,4.7611,2026-08-04T01:13:56Z,CR-DHL,0.3460391117003646,-0.5034194118060895,6840,0.2790520384487902
EV-010149,LGS-1149-ROUTE,HUB-HOUSTON,HUB-DETROIT,HUB-MEMPHIS,2026-08-01T01:14:25Z,CUSTOMS_CLEARANCE,7483,4800,7483,4800,9,30,MODERATE,False,MODERATE,31.6163,-60.4178,2026-08-03T01:14:25Z,CR-DHL,0.7936139653077008,2.1207486938631908,149,0.5904540934703347
EV-010150,LGS-1150-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-DETROIT,2026-08-01T01:14:57Z,HUB_INGEST,5656,4800,5656,4800,27,30,CLEAR,False,SEVERE_GRIDLOCK,28.5289,-91.2819,2026-08-03T01:14:57Z,CR-MAERSK,0.5917578168158214,0.937249525989141,1809,0.7264832615180643
EV-010151,LGS-1151-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-CHICAGO,2026-08-01T01:15:28Z,TRANSFER_ARRIVE,2597,2400,2597,2400,2,30,CLEAR,False,MODERATE,37.2061,-21.4694,2026-08-03T01:15:28Z,CR-FEDEX,0.25378411225278974,-1.0443180462750723,8468,0.16655618163738814
EV-010152,LGS-1152-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-ATLANTA,2026-08-01T01:15:54Z,WAYPOINT_SCAN,4485,4800,4485,4800,15,30,MODERATE,True,LOW,31.5148,-102.1396,2026-08-02T01:15:54Z,CR-USPS,0.4623798475306596,0.1786958721410228,4301,0.4774279085183957
EV-010153,LGS-1153-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-SINGAPORE,2026-08-01T01:16:20Z,HUB_INGEST,1228,2400,1228,2400,22,30,MODERATE,False,HEAVY,46.0863,-13.7587,2026-08-03T01:16:20Z,CR-FEDEX,0.1025301071704784,-1.9311326936858952,9749,0.36151806430228706
EV-010154,LGS-1154-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-SINGAPORE,2026-08-01T01:17:08Z,YARD_DEPARTURE,5726,4800,5726,4800,13,30,CLEAR,False,MODERATE,39.3629,-7.6536,2026-08-03T01:17:08Z,CR-MAERSK,0.5994917688653187,0.9825943216931277,1709,0.5311236327477626
EV-010155,LGS-1155-ROUTE,HUB-SINGAPORE,HUB-SINGAPORE,HUB-ATLANTA,2026-08-01T01:17:29Z,HUB_INGEST,1079,2400,1079,2400,11,30,HEAVY_RAIN,False,LOW,28.565,-82.9849,2026-08-02T13:17:29Z,CR-DHL,0.08606783780797701,-2.0276523302558096,9796,0.1944978455419291
EV-010156,LGS-1156-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-MIAMI,2026-08-01T01:18:01Z,CUSTOMS_CLEARANCE,6498,4800,6498,4800,22,30,SNOWSTORM,False,MODERATE,30.2989,-100.2402,2026-08-02T01:18:01Z,CR-USPS,0.6847862114683461,1.4826826400285225,711,0.7108717268810076
